particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0179031284874543	-0.0241906317933404	-0.0116156251815682	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0179031284874543	0.0116156251815682	0.0241906317933404	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0048710679450346	-0.0061544617418154	-0.0035876741482538	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0048710679450346	0.0035876741482538	0.0061544617418154	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0223177366384467	-0.0299543066951599	-0.0146811665817336	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0223177366384467	0.0146811665817336	0.0299543066951599	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.003551190974621	-0.0041882096638508	-0.0029141722853912	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.003551190974621	0.0029141722853912	0.0041882096638508	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.02658711065492	-0.034616219630251	-0.0185580016795889	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.02658711065492	0.0185580016795889	0.034616219630251	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0078335964975893	-0.0103948571042556	-0.0052723358909229	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0078335964975893	0.0052723358909229	0.0103948571042556	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0344512032105118	-0.0424264827999947	-0.0264759236210288	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0344512032105118	0.0264759236210288	0.0424264827999947	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0055457998057603	-0.008049995593004	-0.0030416040185166	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0055457998057603	0.0030416040185166	0.008049995593004	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0334635337912986	-0.0366871457740616	-0.0302399218085356	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0334635337912986	0.0302399218085356	0.0366871457740616	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0015823003445543	-0.0077211814145574	0.0045565807254486	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0015823003445543	-0.0045565807254486	0.0077211814145574	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0442404899972519	-0.0465745420056662	-0.0419064379888376	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0442404899972519	0.0419064379888376	0.0465745420056662	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0048726994472494	-0.0065000292455066	-0.0032453696489922	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0048726994472494	0.0032453696489922	0.0065000292455066	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0492592076690281	-0.0574389018233366	-0.0410795135147196	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0492592076690281	0.0410795135147196	0.0574389018233366	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0084692142512468	-0.0178887952100023	0.0009503667075087	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0084692142512468	-0.0009503667075087	0.0178887952100023	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0463813512189623	-0.0657409858034628	-0.0270217166344618	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0463813512189623	0.0270217166344618	0.0657409858034628	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0056678872264328	-0.0132458662720694	0.0019100918192038	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0056678872264328	-0.0019100918192038	0.0132458662720694	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0033615302381729	-0.0040491796423013	-0.0026738808340445	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0033615302381729	0.0026738808340445	0.0040491796423013	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0011813185986074	-0.0025101457937363	0.0001475085965215	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0011813185986074	-0.0001475085965215	0.0025101457937363	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0210467188842025	-0.0230536567912866	-0.0190397809771184	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0210467188842025	0.0190397809771184	0.0230536567912866	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0012816904800871	-0.0019101772885169	-0.0006532036716573	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0012816904800871	0.0006532036716573	0.0019101772885169	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.0329496812161115	-0.034203665313037	-0.0316956971191859	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0329496812161115	0.0316956971191859	0.034203665313037	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0011982717679278	-0.0015067470857891	-0.0008897964500665	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0011982717679278	0.0008897964500665	0.0015067470857891	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0550967638406326	-0.056063847930507	-0.0541296797507582	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0550967638406326	0.0541296797507582	0.056063847930507	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.001794975014264	-0.0020148064849974	-0.0015751435435306	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.001794975014264	0.0015751435435306	0.0020148064849974	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	1	localized	-0.0005894849912418	-0.0042242497442402	0.0030452797617565	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0005894849912418	-0.0030452797617565	0.0042242497442402	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0010164403538939	-0.0010190672801663	-0.0010138134276215	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0010164403538939	0.0010138134276215	0.0010190672801663	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	3	localized	-0.006576223192633	-0.011142801308528	-0.002009645076738	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.006576223192633	0.002009645076738	0.011142801308528	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-2.630105527322464e-05	-8.843477926151824e-05	3.583266871506896e-05	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	2.630105527322464e-05	-3.583266871506896e-05	8.843477926151824e-05	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0086655622240677	-0.019987815142831	0.0026566906946956	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0086655622240677	-0.0026566906946956	0.019987815142831	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0001653106438054	-0.0010698240441111	0.0007392027565002	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0001653106438054	-0.0007392027565002	0.0010698240441111	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.0094838850191829	-0.0198103595353855	0.0008425894970196	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0094838850191829	-0.0008425894970196	0.0198103595353855	patched_minus_baseline
only	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0036471452794055	0.0025749626910871	0.0047193278677239	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0036471452794055	-0.0047193278677239	-0.0025749626910871	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0037675593871168	-0.0057490588671851	-0.0017860599070484	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0037675593871168	0.0017860599070484	0.0057490588671851	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0008087457487618	-0.0008908544963579	-0.0007266370011658	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0008087457487618	0.0007266370011658	0.0008908544963579	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0098618293610199	-0.0110874401990705	-0.0086362185229693	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0098618293610199	0.0086362185229693	0.0110874401990705	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0009775689751502	-0.0010732716929736	-0.0008818662573269	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0009775689751502	0.0008818662573269	0.0010732716929736	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0109548145318594	-0.0124197954959253	-0.0094898335677935	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0109548145318594	0.0094898335677935	0.0124197954959253	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0018974278729997	-0.0025412300242552	-0.0012536257217441	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0018974278729997	0.0012536257217441	0.0025412300242552	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0134147456166063	-0.0140545141000815	-0.0127749771331311	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0134147456166063	0.0127749771331311	0.0140545141000815	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0024077856953228	-0.002585151175035	-0.0022304202156107	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0024077856953228	0.0022304202156107	0.002585151175035	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	1	localized	-0.0013449367605279	-0.0039179238393645	0.0012280503183087	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0013449367605279	-0.0012280503183087	0.0039179238393645	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0008224170985487	-0.0011960771925344	-0.000448757004563	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0008224170985487	0.000448757004563	0.0011960771925344	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	3	localized	0.007133400277781	0.0055201404739667	0.0087466600815953	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.007133400277781	-0.0087466600815953	-0.0055201404739667	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0015393496983041	-0.003127505255922	4.8805859313758027e-05	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0015393496983041	-4.8805859313758027e-05	0.003127505255922	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	5	localized	0.0087196777760884	0.0078905809090971	0.0095487746430797	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0087196777760884	-0.0095487746430797	-0.0078905809090971	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0011768178071402	-0.0013987359804862	-0.0009548996337942	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0011768178071402	0.0009548996337942	0.0013987359804862	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	0.0100213370544947	0.0018632024441718	0.0181794716648176	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0100213370544947	-0.0181794716648176	-0.0018632024441718	patched_minus_baseline
only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0061395078750336	-0.0093604612747345	-0.0029185544753327	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0061395078750336	0.0029185544753327	0.0093604612747345	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0324542567272627	-0.0325657894751356	-0.0323427239793899	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0324542567272627	0.0323427239793899	0.0325657894751356	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0084023082898394	-0.0093814433486579	-0.0074231732310209	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0084023082898394	0.0074231732310209	0.0093814433486579	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0388810320795555	-0.0397516387508801	-0.0380104254082308	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0388810320795555	0.0380104254082308	0.0397516387508801	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0186829353176894	-0.0258848900939018	-0.0114809805414771	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0186829353176894	0.0114809805414771	0.0258848900939018	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0514772116520513	-0.0564445115960679	-0.0465099117080346	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0514772116520513	0.0465099117080346	0.0564445115960679	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0136859961047073	-0.0178019758028681	-0.0095700164065464	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0136859961047073	0.0095700164065464	0.0178019758028681	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0681618638242812	-0.0688700556113992	-0.0674536720371632	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0681618638242812	0.0674536720371632	0.0688700556113992	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0091782079622398	-0.0091949945938469	-0.0091614213306328	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0091782079622398	0.0091614213306328	0.0091949945938469	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0051871836284338	-0.0081220994121422	-0.0022522678447253	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0051871836284338	0.0022522678447253	0.0081220994121422	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0012451318872972	0.0005536719085262	0.0019365918660682	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0012451318872972	-0.0019365918660682	-0.0005536719085262	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0066274938173875	-0.0105902187138476	-0.0026647689209274	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0066274938173875	0.0026647689209274	0.0105902187138476	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0023604873465064	-0.0039628411827074	-0.0007581335103054	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0023604873465064	0.0007581335103054	0.0039628411827074	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0071005930711372	-0.0138304279254795	-0.0003707582167949	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0071005930711372	0.0003707582167949	0.0138304279254795	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0051613176745727	0.0039410098497012	0.0063816254994441	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0051613176745727	-0.0063816254994441	-0.0039410098497012	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0095093927506659	-0.0178629480982771	-0.0011558374030547	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	0.0095093927506659	0.0011558374030547	0.0178629480982771	patched_minus_baseline
only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0042718339139828	0.0031173531249429	0.0054263147030227	component	expanded_instruct	Expanded Instruct	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	-0.0042718339139828	-0.0054263147030227	-0.0031173531249429	patched_minus_baseline
