pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
71	72	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	15	15	3 minutes ago, I was in the elevator.	3 minutes ago, i was in the elevator.	"3 minutes ago, I was in the elevator.\nI went up one, it seemed like five, and I was like ""it's not like that far. What's happening?""\nSpeaker 1: Yeah, but what if I'm trapped there forever, or my kid grows up with a sock inside of them?\nSpeaker"	-24.484375	-25.87109375	-2.4484375	-2.587109375	10	10	-24.484375	-25.87109375	-2.4484375	-2.587109375	1.38671875	0.138671875	True	True	I know, but it's 12	just	0.138671875	1.38671875	0	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
72	73	expanded_data	discourse_particle	8	just_j_498	just	h	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.		P	Just a few cookies.	nucleus	base	0.9	1.0	20260416	470286339	50	50	200	12	12	2 is a perfect number.	2 is a perfect number.	2 is a perfect number.\nSpeaker 2: The number two is not a prime number.\nSpeaker 1: It is not possible.\nSpeaker 2: It is not possible in the current universe.\nSpeaker 1: Then I'm going to eat.\nSpeaker 2: Then you can do it.\nSpeaker 	-14.476318359375	-15.2921142578125	-2.4127197265625	-2.5486857096354165	6	6	-14.476318359375	-15.2921142578125	-2.4127197265625	-2.5486857096354165	0.8157958984375	0.1359659830729165	True	True	That's fine with me.	just	0.1359659830729165	0.8157958984375	1	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: Just a few cookies.
Speaker 1: "	"Speaker 1: I'm hungry. Do we have anything to eat?
Speaker 2: A few cookies.
Speaker 1: "	Speaker 1
73	74	expanded_data	discourse_particle	54	just_j_2522	just	h	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?		P	We just got one in yesterday, so now we have six.	nucleus	base	0.9	1.0	20260416	1861274201	50	50	200	13	13	1920s music boxes, where do I sign?	1920s music boxes, where do i sign?	1920s music boxes, where do I sign?\nSpeaker 2: Last time we had something like this, it went real fast.\nSpeaker 3: So is it like a music box that plays music or a music box where people dance on?\nSpeaker 4: It's a music box that plays music.	-19.978271484375	-21.4627685546875	-1.8162064985795447	-1.9511607776988635	11	11	-19.978271484375	-21.4627685546875	-1.8162064985795447	-1.9511607776988635	1.4844970703125	0.1349542791193181	True	True	Would any of them have dancing figures?	just	0.1349542791193181	1.4844970703125	0	"Speaker 1: I'm searching for an old music box.
Speaker 2: You came to the right place. Any particular decade?
Speaker 1: If you had a box made in the' 20s, that would be nice.
Speaker 2: We just got one in yesterday, so now we have six.
Speaker 1: "	"Speaker 1: I'm searching for an old music box.
Speaker 2: You came to the right place. Any particular decade?
Speaker 1: If you had a box made in the' 20s, that would be nice.
Speaker 2: We got one in yesterday, so now we have six.
Speaker 1: "	Speaker 1
74	75	expanded_data	discourse_particle	13	just_j_10613	just	h	Oh, I think I broke my leg.__eou__Here, sir. Sit down in this wheel chair.__eou__Thanks.	The doctor will be with you in a moment. I just need to ask you a few questions.	The doctor will be with you in a moment. I need to ask you a few questions.	All right.		P	The doctor will be with you in a moment. I just need to ask you a few questions.	nucleus	base	0.9	1.0	20260416	1855650930	50	50	200	10	10	It hurts. A lot.	it hurts. a lot.	 It hurts. A lot.\nSpeaker 2:  Have you ever hurt yourself before?\nSpeaker 1:  No.\nSpeaker 2: Have you ever seen a doctor before?\nSpeaker 1: No.\nSpeaker 2: Have you ever been told not to play ball?\nSpeaker 1:	-13.828460693359377	-14.6380615234375	-2.304743448893229	-2.4396769205729165	6	6	-13.828460693359377	-14.6380615234375	-2.304743448893229	-2.4396769205729165	0.809600830078125	0.1349334716796875	True	True	All right.	just	0.1349334716796875	0.809600830078125	0	"Speaker 1: Oh, I think I broke my leg.
Speaker 2: Here, sir. Sit down in this wheel chair.
Speaker 1: Thanks.
Speaker 2: The doctor will be with you in a moment. I just need to ask you a few questions.
Speaker 1: "	"Speaker 1: Oh, I think I broke my leg.
Speaker 2: Here, sir. Sit down in this wheel chair.
Speaker 1: Thanks.
Speaker 2: The doctor will be with you in a moment. I need to ask you a few questions.
Speaker 1: "	Speaker 1
75	76	expanded_data	discourse_particle	19	just_j_7873	just	h	How are you getting along with your wife now?__eou__What can you expect? Not that good.__eou__What are you going to do then?	Just let it go.	Let it go.	How are your work now?		P	Just let it go.	nucleus	base	0.9	1.0	20260416	1369746621	50	50	200	21	21	You mean let her beat the crap out of you?	you mean let her beat the crap out of you?	 You mean let her beat the crap out of you?\nSpeaker 2: She is my wife. I am supposed to love her.\nSpeaker 1:  And you would like her to love you?\nSpeaker 2: That would be nice.\nSpeaker 1:  That would be nice. Maybe	-22.07002258300781	-23.529502868652344	-2.0063656893643467	-2.1390457153320312	11	11	-22.07002258300781	-23.529502868652344	-2.0063656893643467	-2.1390457153320312	1.4594802856445312	0.1326800259676845	True	True	How are your work now?	just	0.1326800259676845	1.4594802856445312	1	"Speaker 1: How are you getting along with your wife now?
Speaker 2: What can you expect? Not that good.
Speaker 1: What are you going to do then?
Speaker 2: Just let it go.
Speaker 1: "	"Speaker 1: How are you getting along with your wife now?
Speaker 2: What can you expect? Not that good.
Speaker 1: What are you going to do then?
Speaker 2: Let it go.
Speaker 1: "	Speaker 1
76	77	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	37	37	I don't like it here. The people aren't nice. The work is too hard.	i don't like it here. the people aren't nice. the work is too hard.	 I don't like it here. The people aren't nice. The work is too hard.\nSpeaker 2:  That's too bad. Bye.\nAnnouncer:  Listen in as two students at our university discuss their futures.\nVocabulary:  formality,  uncomfortable,  	-28.44532012939453	-30.938446044921875	-1.4971221120733964	-1.628339265522204	19	19	-28.44532012939453	-30.938446044921875	-1.4971221120733964	-1.628339265522204	2.493125915527344	0.1312171534488075	True	True	I know, but it's 12	just	0.1312171534488075	2.493125915527344	0	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
77	78	expanded_data	discourse_particle	10	just_j_12718	just	h	Hello Mr Waterstone, what can I do for you today?	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've noticed the date on it.	Oh, I see. You have two choices here you can either redeem or renew.		P	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.	nucleus	base	0.9	1.0	20260416	1476190778	50	50	200	26	26	1st April?	1st april?	1st April?\nSpeaker 2: Yeah. And I've noticed that the date on it is the same as the date on the document that I received just before I entered my contract with the finance company. Now, this makes me wonder whether this certificate is a scam and I'd like to get it cancelled.\nSpeaker	-6.97613525390625	-7.50067138671875	-1.7440338134765625	-1.8751678466796875	4	4	-6.97613525390625	-7.50067138671875	-1.7440338134765625	-1.8751678466796875	0.5245361328125	0.131134033203125	True	True	Oh, I see. You have two choices here you can either redeem or renew.	just	0.131134033203125	0.5245361328125	1	"Speaker 1: Hello Mr Waterstone, what can I do for you today?
Speaker 2: Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.
Speaker 1: "	"Speaker 1: Hello Mr Waterstone, what can I do for you today?
Speaker 2: Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've noticed the date on it.
Speaker 1: "	Speaker 1
78	79	expanded_data	discourse_particle	25	just_j_12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?		P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	310199087	50	50	200	59	49	12:05 a.m. Already?	12:05 a.m. already?	12:05 a.m. Already?\nSpeaker 2: This could be a good day.\nSpeaker 1: Be polite. They could have a weapon.\nSpeaker 1: What's your address?\nSpeaker 2: You're talking to a guy in a newspaper box.\nSpeaker 1: Oh! I'm	-20.23750305175781	-21.272857666015625	-2.5296878814697266	-2.659107208251953	8	8	-20.23750305175781	-21.272857666015625	-2.5296878814697266	-2.659107208251953	1.0353546142578125	0.1294193267822265	True	True	What do you mean?	just	0.1294193267822265	1.0353546142578125	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
79	80	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	19	19	90 percent of the people here are 40 to 65.	90 percent of the people here are 40 to 65.	90 percent of the people here are 40 to 65.\nSpeaker 2: That doesn't mean we need to leave.\nSpeaker 1: Well, it's kind of depressing.\nSpeaker 2: Well, what's depressing?\nSpeaker 1: There's no music. There's no motorcycles.\nSpeaker 	-28.21856689453125	-29.854736328125	-2.170658991887019	-2.2965181790865383	13	13	-28.21856689453125	-29.854736328125	-2.170658991887019	-2.2965181790865383	1.63616943359375	0.1258591871995191	True	True	I know, but it's 12	just	0.1258591871995191	1.63616943359375	0	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
80	81	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	46	46	10 days in the car with 10 men. It's enough to make a strong woman cry.	10 days in the car with 10 men. it's enough to make a strong woman cry.	10 days in the car with 10 men. It's enough to make a strong woman cry.\nSpeaker 2: What's wrong?\nSpeaker 1: I'm just tired. That's all. The thing is, I've learned all the important things that a woman needs to know, but I have one more	-51.214599609375	-53.715576171875	-2.56072998046875	-2.68577880859375	20	20	-51.214599609375	-53.715576171875	-2.56072998046875	-2.68577880859375	2.5009765625	0.1250488281250001	True	True	I know, but it's 12	just	0.1250488281250001	2.5009765625	0	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
81	82	expanded_data	discourse_particle	4	just_j_1627	just	h	Excuse me, do you have the latest issue of Newsworld?	Yes, this week's issue just came in. Here it is.	Yes, this week's issue came in. Here it is.	How about Music Madness?		P	Yes, this week's issue just came in. Here it is.	nucleus	base	0.9	1.0	20260416	63091100	50	50	200	15	15	82 cents, please.	82 cents, please.	82 cents, please.\nSpeaker 2: Do you want a receipt?\nSpeaker 1: No, thanks.\n(1) Are you a subscriber to our weekly paper?\n(2) How much do you charge for the current issue?\n(3) Is this week's issue out yet?\n(4) Here it	-12.5390625	-13.160888671875	-2.5078125	-2.632177734375	5	5	-12.5390625	-13.160888671875	-2.5078125	-2.632177734375	0.621826171875	0.1243652343749999	True	True	How about Music Madness?	just	0.1243652343749999	0.621826171875	1	"Speaker 1: Excuse me, do you have the latest issue of Newsworld?
Speaker 2: Yes, this week's issue just came in. Here it is.
Speaker 1: "	"Speaker 1: Excuse me, do you have the latest issue of Newsworld?
Speaker 2: Yes, this week's issue came in. Here it is.
Speaker 1: "	Speaker 1
82	83	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	base	0.9	1.0	20260416	1023332715	50	50	200	8	8	50 push-ups! That'll get rid of the ketchup and meatball sandwich I just ate.	50 push-ups! that'll get rid of the ketchup and meatball sandwich i just ate.	50 push-ups! That'll get rid of the ketchup and meatball sandwich I just ate.\nSpeaker 2: You had a meatball sandwich? Since when do you eat lunch meatballs?\nSpeaker 1: Hush! I'm getting ready to do 50 push-ups.	-47.26736068725586	-49.74457931518555	-2.363368034362793	-2.487228965759277	20	20	-47.26736068725586	-49.74457931518555	-2.363368034362793	-2.487228965759277	2.4772186279296875	0.1238609313964844	True	True	I know, but I'm really hot.	just	0.1238609313964844	2.4772186279296875	0	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
83	84	expanded_data	discourse_particle	4	just_j_1627	just	h	Excuse me, do you have the latest issue of Newsworld?	Yes, this week's issue just came in. Here it is.	Yes, this week's issue came in. Here it is.	How about Music Madness?		P	Yes, this week's issue just came in. Here it is.	nucleus	base	0.9	1.0	20260416	63091100	50	50	200	39	38	Thanks.	thanks.	 Thanks.\nSpeaker 2: Enjoy.\nSpeaker 1: I'm an American.  How much is it?  Do you accept cards?\nSpeaker 2:  Three thousand yen, I'm afraid, but I don't accept cards.  You can pay with cash, though.\nSpeaker 1:  Oh	-2.77099609375	-3.01611328125	-1.385498046875	-1.508056640625	2	2	-2.77099609375	-3.01611328125	-1.385498046875	-1.508056640625	0.2451171875	0.12255859375	True	True	How about Music Madness?	just	0.12255859375	0.2451171875	1	"Speaker 1: Excuse me, do you have the latest issue of Newsworld?
Speaker 2: Yes, this week's issue just came in. Here it is.
Speaker 1: "	"Speaker 1: Excuse me, do you have the latest issue of Newsworld?
Speaker 2: Yes, this week's issue came in. Here it is.
Speaker 1: "	Speaker 1
84	85	expanded_data	discourse_particle	36	just_j_8556	just	h	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12		P	Why? We just got here.	nucleus	base	0.9	1.0	20260416	1188910665	50	50	200	24	24	I'm just tired.	i'm just tired.	 I'm just tired.\nSpeaker 2: It's only 6:30.\nSpeaker 1: I know.\nSpeaker 2: Is this your sister?\nSpeaker 1: No. Her name is Denise.\nSpeaker 2: Oh, I thought her name was Debbie.\nSpeaker	-7.361328125	-7.97314453125	-1.472265625	-1.59462890625	5	5	-7.361328125	-7.97314453125	-1.472265625	-1.59462890625	0.61181640625	0.1223632812500001	True	True	I know, but it's 12	just	0.1223632812500001	0.61181640625	0	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We just got here.
Speaker 1: "	"Speaker 1: I think I'm going to go home.
Speaker 2: Why? We got here.
Speaker 1: "	Speaker 1
85	86	expanded_data	discourse_particle	51	just_j_2401	just	h	This motor oil case is still really slippery.__eou__Yeah, time for more coffee!__eou__Sure, why not? I think I want a chocolate chip cookie, too.	By the way, I heard Kitty's just got in a shipment of Jamaican Blue Mountain.	By the way, I heard Kitty's got in a shipment of Jamaican Blue Mountain.	So what?		P	By the way, I heard Kitty's just got in a shipment of Jamaican Blue Mountain.	nucleus	base	0.9	1.0	20260416	2004638241	50	50	200	23	22	20 bucks an ounce?	20 bucks an ounce?	20 bucks an ounce?\nSpeaker 2: No, a bargain at $15. There are a few of you guys left, don't you think you should hear about what happened? You missed the most exciting week of my life!\nSpeaker 1: I really have to get a cup of coffee.\nSpeaker 1	-7.143096923828125	-7.747711181640625	-1.428619384765625	-1.549542236328125	5	5	-7.143096923828125	-7.747711181640625	-1.428619384765625	-1.549542236328125	0.6046142578125	0.1209228515625	True	True	So what?	just	0.1209228515625	0.6046142578125	0	"Speaker 1: This motor oil case is still really slippery.
Speaker 2: Yeah, time for more coffee!
Speaker 1: Sure, why not? I think I want a chocolate chip cookie, too.
Speaker 2: By the way, I heard Kitty's just got in a shipment of Jamaican Blue Mountain.
Speaker 1: "	"Speaker 1: This motor oil case is still really slippery.
Speaker 2: Yeah, time for more coffee!
Speaker 1: Sure, why not? I think I want a chocolate chip cookie, too.
Speaker 2: By the way, I heard Kitty's got in a shipment of Jamaican Blue Mountain.
Speaker 1: "	Speaker 1
86	87	expanded_data	discourse_particle	40	just_j_7614	just	h	Hey Michelle. Good to see you. Are you at lunch?	Oh hi Jim. No I just got back. I thought you were on vacation now.	Oh hi Jim. No I got back. I thought you were on vacation now.	No, I wish I was! I just got back from Spain actually.		P	Oh hi Jim. No I just got back. I thought you were on vacation now.	nucleus	base	0.9	1.0	20260416	135797504	50	50	200	45	45	8 days isn’t enough time.	8 days isn’t enough time.	8 days isn’t enough time.\nSpeaker 2: No it’s not, I’ll be ready for another one in another 8 days.\nSpeaker 1: Can I have my sandal?\nSpeaker 2: Oh I’m sorry. I left it in the living room.\nSpeaker 1: No problem.	-16.119140625	-16.96484375	-2.302734375	-2.423549107142857	7	7	-16.119140625	-16.96484375	-2.302734375	-2.423549107142857	0.845703125	0.1208147321428572	True	True	No, I wish I was! I just got back from Spain actually.	just	0.1208147321428572	0.845703125	0	"Speaker 1: Hey Michelle. Good to see you. Are you at lunch?
Speaker 2: Oh hi Jim. No I just got back. I thought you were on vacation now.
Speaker 1: "	"Speaker 1: Hey Michelle. Good to see you. Are you at lunch?
Speaker 2: Oh hi Jim. No I got back. I thought you were on vacation now.
Speaker 1: "	Speaker 1
87	88	expanded_data	discourse_particle	1	just_j_5467	just	h	I want to leave the motorbike outdoors.	Fine, just don't do it at night.	Fine, don't do it at night.	Why not?		P	Fine, just don't do it at night.	nucleus	base	0.9	1.0	20260416	788549607	50	50	200	6	6	2017's V3V1 Emi has completely washed her hands off the whole robot in a can thing.	2017's v3v1 emi has completely washed her hands off the whole robot in a can thing.	2017's V3V1 Emi has completely washed her hands off the whole robot in a can thing.\nSpeaker 2: 2017's V3V1 Emi has completely washed her hands off the whole robot in a can thing.	-106.4326171875	-109.1572265625	-4.627505095108695	-4.745966372282608	23	23	-106.4326171875	-109.1572265625	-4.627505095108695	-4.745966372282608	2.724609375	0.118461277173913	True	True	Why not?	just	0.118461277173913	2.724609375	0	"Speaker 1: I want to leave the motorbike outdoors.
Speaker 2: Fine, just don't do it at night.
Speaker 1: "	"Speaker 1: I want to leave the motorbike outdoors.
Speaker 2: Fine, don't do it at night.
Speaker 1: "	Speaker 1
88	89	expanded_data	discourse_particle	11	just_j_8242	just	h	Hello.this is Susan.	Hello, I’m Mark. I’m just wondering if you are free this weekend	Hello, I’m Mark. I’m wondering if you are free this weekend	Yes, I think So.		P	Hello, I’m Mark. I’m just wondering if you are free this weekend	nucleus	base	0.9	1.0	20260416	1720138729	50	50	200	16	16	100%..Yes, I am	100%..yes, i am	100%..Yes, I am\nSpeaker 2: Great, may I invite you for a drink tonight at 7 PM?\nSpeaker 1: I’d like that. I’ll see you at 7:00 at the bar.\nNotice the missing article with nouns.\nI’m just wondering if you are free	-20.12451171875	-20.953125	-2.8749302455357144	-2.993303571428572	7	7	-20.12451171875	-20.953125	-2.8749302455357144	-2.993303571428572	0.82861328125	0.1183733258928572	True	True	Yes, I think So.	just	0.1183733258928572	0.82861328125	1	"Speaker 1: Hello.this is Susan.
Speaker 2: Hello, I’m Mark. I’m just wondering if you are free this weekend
Speaker 1: "	"Speaker 1: Hello.this is Susan.
Speaker 2: Hello, I’m Mark. I’m wondering if you are free this weekend
Speaker 1: "	Speaker 1
89	90	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	base	0.9	1.0	20260416	1023332715	50	50	200	39	39	25 meters, 10 laps.	25 meters, 10 laps.	25 meters, 10 laps.\nIt's time to go swimming!\nTomorrow you'll be up and about to see what you can find. Oh, a car?\nWhen I was a kid, I was into being Batman. A lot. I'd take stuff and make my own bat-morphin. So I'd	-19.673828125	-20.46875	-2.810546875	-2.924107142857143	7	7	-19.673828125	-20.46875	-2.810546875	-2.924107142857143	0.794921875	0.1135602678571428	True	True	I know, but I'm really hot.	just	0.1135602678571428	0.794921875	0	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
90	91	expanded_data	discourse_particle	2	just_j_2485	just	h	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?		P	Well, we just got in some mangoes.	nucleus	base	0.9	1.0	20260416	545491132	50	50	200	20	20	What kind are they?	what kind are they?	 What kind are they?\nSpeaker 2: I think they're Keitts.\nSpeaker 3: I really like kiwi fruit and I want to buy some that are juicy.\nSpeaker 2:  I've got a fresh stock of kiwi that comes from New Zealand. It's quite a new	-8.80804443359375	-9.3751220703125	-1.76160888671875	-1.8750244140625	5	5	-8.80804443359375	-9.3751220703125	-1.76160888671875	-1.8750244140625	0.56707763671875	0.11341552734375	True	True	Mangoes. What are they?	just	0.11341552734375	0.56707763671875	0	"Speaker 1: I'm looking for some fresh produce that's on sale.
Speaker 2: Well, we just got in some mangoes.
Speaker 1: "	"Speaker 1: I'm looking for some fresh produce that's on sale.
Speaker 2: Well, we got in some mangoes.
Speaker 1: "	Speaker 1
91	92	expanded_data	discourse_particle	57	just_j_11362	just	h	Would you mind if I ask your health status?	I just had a complete physical examination and passed with flying colors.	I had a complete physical examination and passed with flying colors.	That is good. We hope each of our future employees will be healthy and happy.		P	I just had a complete physical examination and passed with flying colors.	nucleus	base	0.9	1.0	20260416	1728911766	50	50	200	11	11	1234567890!?That’s good to know.	1234567890!?that’s good to know.	1234567890!?That’s good to know.\nSpeaker 1: For the benefits of my company, I have to remind you that you have to update your emergency contact information if you change your address.\nSpeaker 1: I’d like to know what’s your life insurance benefit.	-34.36767578125	-35.61279296875	-3.1243341619318183	-3.237526633522727	11	11	-34.36767578125	-35.61279296875	-3.1243341619318183	-3.237526633522727	1.2451171875	0.1131924715909087	True	True	That is good. We hope each of our future employees will be healthy and happy.	just	0.1131924715909087	1.2451171875	0	"Speaker 1: Would you mind if I ask your health status?
Speaker 2: I just had a complete physical examination and passed with flying colors.
Speaker 1: "	"Speaker 1: Would you mind if I ask your health status?
Speaker 2: I had a complete physical examination and passed with flying colors.
Speaker 1: "	Speaker 1
92	93	expanded_data	discourse_particle	19	just_j_7873	just	h	How are you getting along with your wife now?__eou__What can you expect? Not that good.__eou__What are you going to do then?	Just let it go.	Let it go.	How are your work now?		P	Just let it go.	nucleus	base	0.9	1.0	20260416	1369746621	50	50	200	1	1	13 of 14 days, you can just let it go.	13 of 14 days, you can just let it go.	13 of 14 days, you can just let it go.\nSpeaker 2: There is one thing you can do to help yourself. Try again.\nSpeaker 1: We do have to talk about the distribution of labor.\nSpeaker 2: All you have to do is take the kids to school and pick them	-33.26092529296875	-34.70599365234375	-2.55853271484375	-2.669691819411057	13	13	-33.26092529296875	-34.70599365234375	-2.55853271484375	-2.669691819411057	1.445068359375	0.1111591045673074	True	True	How are your work now?	just	0.1111591045673074	1.445068359375	1	"Speaker 1: How are you getting along with your wife now?
Speaker 2: What can you expect? Not that good.
Speaker 1: What are you going to do then?
Speaker 2: Just let it go.
Speaker 1: "	"Speaker 1: How are you getting along with your wife now?
Speaker 2: What can you expect? Not that good.
Speaker 1: What are you going to do then?
Speaker 2: Let it go.
Speaker 1: "	Speaker 1
93	94	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	base	0.9	1.0	20260416	1023332715	50	50	200	33	33	it's okay, we just went swimming last week, and we need to do something fun to burn off the calories from lunch.	it's okay, we just went swimming last week, and we need to do something fun to burn off the calories from lunch.	 it's okay, we just went swimming last week, and we need to do something fun to burn off the calories from lunch.\nSpeaker 2: Alright, let's go swimming.\nIn English, this is a short dialogue between two people who are planning to go swimming. It's short, simple, and it uses	-52.5849609375	-55.4656982421875	-2.0224984975961537	-2.133296086237981	26	26	-52.5849609375	-55.4656982421875	-2.0224984975961537	-2.133296086237981	2.8807373046875	0.1107975886418271	True	True	I know, but I'm really hot.	just	0.1107975886418271	2.8807373046875	0	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
94	95	expanded_data	discourse_particle	28	just_j_2164	just	h	I love breathing fresh air in the suburb places, while sitting in the morning sunshine.__eou__I can't agree more, honey. We need to get away from work from time to time.	Yeah, just return to nature and feel the thrills of its beauty.	Yeah, return to nature and feel the thrills of its beauty.	We are nor alone here. So many other families!		P	Yeah, just return to nature and feel the thrills of its beauty.	nucleus	base	0.9	1.0	20260416	857667843	50	50	200	33	33	但那我们怎么逃得掉呢?	但那我们怎么逃得掉呢?	但那我们怎么逃得掉呢?\nSpeaker 1: Hi, my dear. I'm back at home.\nSpeaker 2: Oh, please, sit down. You must be tired.\nSpeaker 1: Well, it's really my problem that I can't escape the routine. You know, every day	-30.224609375	-31.216796875	-3.358289930555556	-3.468532986111111	9	9	-30.224609375	-31.216796875	-3.358289930555556	-3.468532986111111	0.9921875	0.1102430555555558	True	True	We are nor alone here. So many other families!	just	0.1102430555555558	0.9921875	1	"Speaker 1: I love breathing fresh air in the suburb places, while sitting in the morning sunshine.
Speaker 2: I can't agree more, honey. We need to get away from work from time to time.
Speaker 1: Yeah, just return to nature and feel the thrills of its beauty.
Speaker 2: "	"Speaker 1: I love breathing fresh air in the suburb places, while sitting in the morning sunshine.
Speaker 2: I can't agree more, honey. We need to get away from work from time to time.
Speaker 1: Yeah, return to nature and feel the thrills of its beauty.
Speaker 2: "	Speaker 2
