particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
just	1	33	69	resid	23	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0714905261993408	0.0009898310122282705	0.005837295029222829	0.005837295029222829
just	1	0	395	resid	24	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.30027927322821185	-0.00041240182789892277	-0.00683265224665289	0.0
just	1	16	450	resid	24	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5524407593827498	0.0006153018851029479	0.011993579633283277	0.011993579633283277
just	1	30	145	resid	24	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6251415374667145	-0.0003662747006083489	-0.003009408824358538	0.0
just	1	33	69	resid	24	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0717121051705403	0.0007682520410288163	0.004530585286666693	0.004530585286666693
just	1	0	395	resid	25	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.29975687102837995	0.0001100003719329834	0.0018224804973579402	0.0018224804973579402
just	1	16	450	resid	25	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5510324992631611	0.0020235620046916702	0.03944364974941569	0.03944364974941569
just	1	30	145	resid	25	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6246761055879815	9.915717812469804e-05	0.0008147013330468499	0.0008147013330468499
just	1	33	69	resid	25	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0711289592411206	0.0013513979704484758	0.00796955092126523	0.00796955092126523
just	1	0	395	resid	26	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.3000465089624578	-0.00017963756214489646	-0.0029762258785948044	0.0
just	1	16	450	resid	26	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5513332141073126	0.001722847160540164	0.03358205966240008	0.03358205966240008
just	1	30	145	resid	26	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6249173325161601	-0.0001420697500539303	-0.0011672822577606231	0.0
just	1	33	69	resid	26	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.071745779203332	0.0007345780082370634	0.004332000617363713	0.004332000617363713
just	1	0	395	resid	27	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.299985563213175	-0.00011869181286205954	-0.0019664798430767912	0.0
just	1	16	450	resid	27	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5517069289558812	0.0013491323119715348	0.02629753981130564	0.02629753981130564
just	1	30	145	resid	27	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6248457819916481	-7.051922554190959e-05	-0.0005794044177232899	0.0
just	1	33	69	resid	27	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0721954107284546	0.000284946483114501	0.0016804047043690895	0.0016804047043690895
just	1	0	395	resid	28	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.29994055899706756	-7.368759675463465e-05	-0.0012208523082477875	0.0
just	1	16	450	resid	28	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5525686489908319	0.0004874122770208711	0.00950073142992511	0.00950073142992511
just	1	30	145	resid	28	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6250396052072215	-0.00026434244111528393	-0.0021719066963225573	0.0
just	1	33	69	resid	28	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.071697183277296	0.0007831739342731847	0.004618583634047083	0.004618583634047083
just	1	0	395	resid	29	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.2998361181129109	3.0753287402041085e-05	0.0005095188819362333	0.0005095188819362333
just	1	16	450	resid	29	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5519360680329172	0.0011199932349356123	0.0218311179880285	0.0218311179880285
just	1	30	145	resid	29	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6249385822650998	-0.0001633194989936193	-0.0013418757578530123	0.0
just	1	33	69	resid	29	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0717150957688042	0.0007652614427648974	0.0045129489384772405	0.0045129489384772405
just	1	0	395	resid	30	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.3000257069414312	-0.00015883554111828513	-0.0026315790654937907	0.0
just	1	16	450	resid	30	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5527471868615401	0.0003088744063126647	0.006020637801514662	0.006020637801514662
just	1	30	145	resid	30	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6252019848934439	-0.00042672212733774195	-0.003506060706421547	0.0
just	1	33	69	resid	30	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.0726102227750032	-0.00012986556343408395	-0.000765851542875461	0.0
just	1	0	395	resid	31	utterance_final_lexical	0	prompt_without	27	26	-0.23950936848467047	-0.29986687140031293	-0.29986687140031293	0.0	0.0	0.0
just	1	16	450	resid	31	utterance_final_lexical	0	prompt_without	31	30	-0.5017534557141756	-0.5530560612678528	-0.5530560612678528	0.0	0.0	0.0
just	1	30	145	resid	31	utterance_final_lexical	0	prompt_without	46	45	-0.5030654114346171	-0.6247752627661062	-0.6247752627661062	0.0	0.0	0.0
just	1	33	69	resid	31	utterance_final_lexical	0	prompt_without	80	79	-0.9029102040373761	-1.072480357211569	-1.072480357211569	0.0	0.0	0.0
just	1	38	42	resid	0	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6219172738492489	-0.0005894824862480164	-0.00291152616829776	0.0
just	1	39	7	resid	0	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8001391023397446	0.01845882236957541	0.05905301463646405	0.05905301463646405
just	1	41	43	resid	0	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9124212861061096	0.007050350308418274	0.02378285894553599	0.02378285894553599
just	1	42	8	resid	0	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0306787888209026	-0.0026335020860037694	-0.006564378737293783	0.0
just	1	38	42	resid	1	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6211502961814404	0.00017749518156051636	0.0008766704319740839	0.0008766704319740839
just	1	39	7	resid	1	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7002020388841629	0.11839588582515714	0.3787692323240528	0.3787692323240528
just	1	41	43	resid	1	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.85295569896698	0.06651593744754791	0.2243773839232154	0.2243773839232154
just	1	42	8	resid	1	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.037374387184779	-0.009329100449880112	-0.023254110546082635	0.0
just	1	38	42	resid	2	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6195699013769627	0.001757889986038208	0.008682433854676798	0.008682433854676798
just	1	39	7	resid	2	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.6641806811094284	0.15441724359989162	0.4940078821852049	0.4940078821852049
just	1	41	43	resid	2	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.7852222174406052	0.13424941897392273	0.45286189413377825	0.45286189413377825
just	1	42	8	resid	2	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0264553825060527	0.001589904228846084	0.003963062558271224	0.003963062558271224
just	1	38	42	resid	3	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6211046576499939	0.00022313371300697327	0.0011020847261879634	0.0011020847261879634
just	1	39	7	resid	3	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.66811663210392	0.1504812926054	0.481416083692728	0.481416083692728
just	1	41	43	resid	3	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.7966206967830658	0.1228509396314621	0.41441154563525595	0.41441154563525595
just	1	42	8	resid	3	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-0.9997365176677704	0.028308769067128425	0.07056363567389702	0.07056363567389702
just	1	38	42	resid	4	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6203289330005646	0.0009988583624362946	0.004933483739553774	0.004933483739553774
just	1	39	7	resid	4	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7282938301563263	0.09030409455299371	0.28889865835429424	0.28889865835429424
just	1	41	43	resid	4	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.7986190021038055	0.12085263431072235	0.40767068716805027	0.40767068716805027
just	1	42	8	resid	4	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0225183765093486	0.005526910225550186	0.013776610301679213	0.013776610301679213
just	1	38	42	resid	5	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6191358268260956	0.0021919645369052887	0.010826381203962199	0.010826381203962199
just	1	39	7	resid	5	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7325098216533661	0.08608810305595394	0.27541096111136204	0.27541096111136204
just	1	41	43	resid	5	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8141071200370789	0.10536451637744904	0.3554248117114725	0.3554248117114725
just	1	42	8	resid	5	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0224554737408955	0.005589812994003296	0.013933404404081879	0.013933404404081879
just	1	38	42	resid	6	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6183118671178818	0.003015924245119095	0.014896019077950106	0.014896019077950106
just	1	39	7	resid	6	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7272768050432206	0.09132111966609946	0.2921523003086627	0.2921523003086627
just	1	41	43	resid	6	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8409345299005508	0.07853710651397705	0.2649282439174992	0.2649282439174992
just	1	42	8	resid	6	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0092468361059825	0.018798450628916274	0.046857813501784445	0.046857813501784445
just	1	38	42	resid	7	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6175714358687401	0.003756355494260788	0.018553099666421435	0.018553099666421435
just	1	39	7	resid	7	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7432536303997039	0.07534429430961609	0.24103963002392534	0.24103963002392534
just	1	41	43	resid	7	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8001185059547424	0.11935313045978546	0.4026124294907632	0.4026124294907632
just	1	42	8	resid	7	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-0.9960872828960419	0.03195800383885694	0.07965987268477345	0.07965987268477345
just	1	38	42	resid	8	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6120500825345516	0.00927770882844925	0.04582373974807473	0.04582373974807473
just	1	39	7	resid	8	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7550963729619979	0.06350155174732208	0.20315261665628384	0.20315261665628384
just	1	41	43	resid	8	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8290789723396301	0.09039266407489777	0.30492044868148016	0.30492044868148016
just	1	42	8	resid	8	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0253436466058095	0.0027016401290893555	0.006734222506778152	0.006734222506778152
just	1	38	42	resid	9	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.612306572496891	0.009021218866109848	0.04455690442272008	0.04455690442272008
just	1	39	7	resid	9	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7628111392259598	0.055786785483360246	0.17847172445302262	0.17847172445302262
just	1	41	43	resid	9	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8342806249856949	0.08519101142883301	0.28737377855115775	0.28737377855115775
just	1	42	8	resid	9	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0063945949077606	0.02165069182713819	0.053967430606228425	0.053967430606228425
just	1	38	42	resid	10	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6152144819498062	0.006113309413194656	0.030194383627418858	0.030194383627418858
just	1	39	7	resid	10	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7642040878534317	0.05439383685588828	0.17401543715370252	0.17401543715370252
just	1	41	43	resid	10	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8820400536060333	0.03743158280849457	0.12626749240808954	0.12626749240808954
just	1	42	8	resid	10	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0115063389142354	0.016538947820663452	0.0412256811901455	0.0412256811901455
just	1	38	42	resid	11	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6166906580328941	0.004637133330106735	0.02290336922887152	0.02290336922887152
just	1	39	7	resid	11	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7628609895706177	0.05573693513870237	0.1783122444453724	0.1783122444453724
just	1	41	43	resid	11	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8529563695192337	0.06651526689529419	0.22437512195764375	0.22437512195764375
just	1	42	8	resid	11	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0102295974890392	0.017815689245859634	0.044408140892426506	0.044408140892426506
just	1	38	42	resid	12	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6184733584523201	0.002854432910680771	0.014098393606219499	0.014098393606219499
just	1	39	7	resid	12	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7704585194587708	0.04813940525054927	0.15400641199825088	0.15400641199825088
just	1	41	43	resid	12	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.856130063533783	0.06334157288074493	0.21366933943869676	0.21366933943869676
just	1	42	8	resid	12	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0014647841453552	0.026580502589543586	0.06625568551956428	0.06625568551956428
just	1	38	42	resid	13	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6200502701103687	0.0012775212526321411	0.0063098338701619554	0.0063098338701619554
just	1	39	7	resid	13	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7842231392860413	0.034374785423278764	0.10997097572551615	0.10997097572551615
just	1	41	43	resid	13	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.8979091793298721	0.02156245708465576	0.07273636811368459	0.07273636811368459
just	1	42	8	resid	13	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0100525220235188	0.017992764711380005	0.044849526690803526	0.044849526690803526
just	1	38	42	resid	14	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6196280904114246	0.001699700951576233	0.008395031089545722	0.008395031089545722
just	1	39	7	resid	14	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.7984109729528427	0.020186951756477334	0.0645816040521479	0.0645816040521479
just	1	41	43	resid	14	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9344385117292404	-0.014966875314712524	-0.05048757421886035	0.0
just	1	42	8	resid	14	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0223609904448192	0.005684296290079605	0.014168917465981107	0.014168917465981107
just	1	38	42	resid	15	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6172194220125675	0.00410836935043335	0.020291739198145548	0.020291739198145548
just	1	39	7	resid	15	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8192264199256897	-0.0006284952163696511	-0.0020106665781885603	0.0
just	1	41	43	resid	15	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9343935251235962	-0.014921888709068298	-0.05033582146195158	0.0
just	1	42	8	resid	15	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0278897285461426	0.00015555818875623295	0.000387750923802339	0.000387750923802339
just	1	38	42	resid	16	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6176712028682232	0.0036565884947776794	0.01806033824177513	0.01806033824177513
just	1	39	7	resid	16	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8139103651046753	0.004687559604644731	0.014996326439472109	0.014996326439472109
just	1	41	43	resid	16	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9458834826946259	-0.02641184628009796	-0.08909475233035233	0.0
just	1	42	8	resid	16	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0217335323492687	0.006311754385630142	0.015732946066097014	0.015732946066097014
just	1	38	42	resid	17	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6193920634686947	0.0019357278943061829	0.009560797055818106	0.009560797055818106
just	1	39	7	resid	17	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8196423798799515	-0.001044455170631453	-0.0033413955258646587	0.0
just	1	41	43	resid	17	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9281682819128036	-0.008696645498275757	-0.0293362860194141	0.0
just	1	42	8	resid	17	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0251905222733815	0.002854764461517334	0.007115906697307055	0.007115906697307055
just	1	38	42	resid	18	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6200773604214191	0.001250430941581726	0.006176031507291713	0.006176031507291713
just	1	39	7	resid	18	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8248934805393219	-0.006295555830001853	-0.020140588772691433	0.0
just	1	41	43	resid	18	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9302893579006195	-0.010817721486091614	-0.036491285249843144	0.0
just	1	42	8	resid	18	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0253529647986095	0.0026923219362893214	0.006710995585101637	0.006710995585101637
just	1	38	42	resid	19	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6209016367793083	0.00042615458369255066	0.0021048296617906083	0.0021048296617906083
just	1	39	7	resid	19	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8235150784254074	-0.0049171537160873635	-0.01573083832500902	0.0
just	1	41	43	resid	19	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9246131479740143	-0.005141511559486389	-0.017343796951493705	0.0
just	1	42	8	resid	19	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.03415181239446	-0.006106525659561157	-0.015221384259159755	0.0
just	1	38	42	resid	20	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.620617937296629	0.0007098540663719177	0.0035060561392910566	0.0035060561392910566
just	1	39	7	resid	20	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8246821969747543	-0.006084272265434287	-0.019464655542442803	0.0
just	1	41	43	resid	20	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9234534353017807	-0.003981798887252808	-0.013431752628228063	0.0
just	1	42	8	resid	20	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0286233921845753	-0.0005781054496765137	-0.0014410101066328663	0.0
just	1	38	42	resid	21	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6223494559526443	-0.0010216645896434784	-0.0050461264878337	0.0
just	1	39	7	resid	21	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8258703917264938	-0.007272467017173767	-0.02326589923289039	0.0
just	1	41	43	resid	21	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9135046750307083	0.00596696138381958	0.020128276570228854	0.020128276570228854
just	1	42	8	resid	21	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0304981370766957	-0.002452850341796875	-0.006114078555331035	0.0
just	1	38	42	resid	22	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6209371201694012	0.00039067119359970093	0.0019295728539882083	0.0019295728539882083
just	1	39	7	resid	22	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8187301307916641	-0.00013220608234409958	-0.0004229504764379649	0.0
just	1	41	43	resid	22	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9193641394376755	0.00010749697685241699	0.0003626182140907185	0.0003626182140907185
just	1	42	8	resid	22	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0315021375815074	-0.003456850846608628	-0.00861669269831792	0.0
just	1	38	42	resid	23	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6217838376760483	-0.00045604631304740906	-0.0022524685726364306	0.0
just	1	39	7	resid	23	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8184584736824035	0.0001394510269164817	0.00044612832653626955	0.00044612832653626955
just	1	41	43	resid	23	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9171667546033859	0.0023048818111419678	0.007775029126576678	0.007775029126576678
just	1	42	8	resid	23	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0279144148031871	0.00013087193171168465	0.0003262169148840071	0.0003262169148840071
just	1	38	42	resid	24	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6213444471359253	-1.6655772924423218e-05	-8.22649015941764e-05	0.0
just	1	39	7	resid	24	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8191523820161819	-0.0005544573068618774	-0.001773806302582781	0.0
just	1	41	43	resid	24	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9196081757545471	-0.00013653934001922607	-0.00046058645629515576	0.0
just	1	42	8	resid	24	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0293405552705128	-0.0012952685356140137	-0.003228641161690774	0.0
just	1	38	42	resid	25	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6207928881049156	0.0005349032580852509	0.002641952678417134	0.002641952678417134
just	1	39	7	resid	25	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8195972889661789	-0.00099936425685887	-0.003197141773503254	0.0
just	1	41	43	resid	25	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9186166822910309	0.0008549541234970093	0.0028840061038889623	0.0028840061038889623
just	1	42	8	resid	25	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.028321494658788	-0.00027620792388916016	-0.0006884875589376948	0.0
just	1	38	42	resid	26	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6219020448625088	-0.000574253499507904	-0.002836308338345402	0.0
just	1	39	7	resid	26	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8181496322154999	0.0004482924938201682	0.0014341664202052937	0.0014341664202052937
just	1	41	43	resid	26	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9170908480882645	0.0023807883262634277	0.008031083629290585	0.008031083629290585
just	1	42	8	resid	26	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.029940019051234	-0.0018947323163351903	-0.004722889948072104	0.0
just	1	38	42	resid	27	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6221129968762398	-0.0007852055132389069	-0.003878226160437423	0.0
just	1	39	7	resid	27	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8180270552635193	0.000570869445800759	0.0018263116174706314	0.0018263116174706314
just	1	41	43	resid	27	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9158400297164917	0.003631606698036194	0.012250453674894825	0.012250453674894825
just	1	42	8	resid	27	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.0297355552514393	-0.0016902685165405273	-0.004213234828734387	0.0
just	1	38	42	resid	28	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6214378513395786	-0.00011005997657775879	-0.0005435996986576487	0.0
just	1	39	7	resid	28	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8203323066234589	-0.0017343819141388828	-0.005548592348430397	0.0
just	1	41	43	resid	28	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9202500432729721	-0.0007784068584442139	-0.002625790167406564	0.0
just	1	42	8	resid	28	utterance_final_lexical	0	prompt_without	25	24	-0.6268645823001862	-1.0280452867348988	-1.029177963733673	-0.0011326769987742846	-0.002823358616836504	0.0
just	1	38	42	resid	29	utterance_final_lexical	0	prompt_without	31	30	-0.4188626743853092	-0.6213277913630009	-0.6210179962217808	0.0003097951412200928	0.0015301161298527644	0.0015301161298527644
just	1	39	7	resid	29	utterance_final_lexical	0	prompt_without	30	29	-0.5060173988342285	-0.81859792470932	-0.8207314074039459	-0.0021334826946258767	-0.006825385838266921	0.0
just	1	41	43	resid	29	utterance_final_lexical	0	prompt_without	24	23	-0.6230249255895615	-0.9194716364145279	-0.9184187650680542	0.0010528713464736938	0.003551637808845009	0.003551637808845009
