id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_followup_with	log_prob_followup_without	normalized_log_prob_with	normalized_log_prob_without	normalized_log_prob_diff	log_prob_with_particle	log_prob_without_particle	log_prob_diff	prob_ratio	include_context
1553	not	[NO CONTEXT]	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could afford to purchase any housing.	Like you and me!	-176.71570587158203	-178.61402130126953	-24.916881561279297	-25.253726959228516	0.14099981344830892	0.14138714741007302	-0.0003873339617641025	-24.916881561279297	-25.253726959228516	0.33684539794921875	1.4005225233458976	False
1556	not	[NO CONTEXT]	No, I'm not clear.	No, I'm clear.	We've spent $ 1,000.	-38.920166015625	-38.472412109375	-31.765348434448242	-32.46463203430176	0.8161668278006737	0.8438418662704733	-0.027675038469799573	-31.765348434448242	-32.46463203430176	0.6992835998535156	2.0123105713707967	False
1560	not	[NO CONTEXT]	Not really. Quite boring right now, actually. Mostly infomercials and public service announcements.	really. Quite boring right now, actually. Mostly infomercials and public service announcements.	Why don't you turn off the TV and get outside? You need to get some fresh air.	-85.35403442382812	-94.27053833007812	-32.42913818359375	-34.821556091308594	0.3799367938786098	0.3693789884744762	0.010557805404133591	-32.42913818359375	-34.821556091308594	2.3924179077148438	10.93991369162829	False
1562	not	[NO CONTEXT]	Oh, I love him too. He not only sings well but shows perseverance when he encounters difficulties in the contest.	Oh, I love him too. He only sings well but shows perseverance when he encounters difficulties in the contest.	Yeah, he got booted after his initial performance in the audition, but he did not give up. He then tried at another two auditions.	-104.16778564453125	-111.65020751953125	-79.26931047439575	-80.46131134033203	0.7609772059943692	0.72065527801421	0.04032192798015921	-79.26931047439575	-80.46131134033203	1.1920008659362793	3.2936648004478744	False
1570	not	[NO CONTEXT]	But I'm not sleepy, darling. I want to finish it today.	But I'm sleepy, darling. I want to finish it today.	Okay. Please close the door to the basement before you go to bed. I don't want the dog down there tonight.	-70.78497314453125	-66.81280517578125	-57.66058349609375	-57.85612869262695	0.8145879123011086	0.8659437145381081	-0.05135580223699954	-57.66058349609375	-57.85612869262695	0.19554519653320312	1.2159737504782264	False
1580	not	[NO CONTEXT]	No. It's not far at all.	No. It's far at all.	Thank you very much.	-42.85014343261719	-50.211181640625	-10.078201293945312	-11.031648635864258	0.2351964424528359	0.21970501938832568	0.015491423064510235	-10.078201293945312	-11.031648635864258	0.9534473419189453	2.594638866787223	False
1583	not	[NO CONTEXT]	Sorry, I'm not really that interested in those things.	Sorry, I'm really that interested in those things.	They are very nice, you know.	-50.31817626953125	-58.487060546875	-22.25346565246582	-23.03588104248047	0.4422550120509987	0.3938628617524409	0.04839215029855781	-22.25346565246582	-23.03588104248047	0.7824153900146484	2.186747740425441	False
1586	not	[NO CONTEXT]	This dress looks lovely on you, but it’s not very practical, is it?	This dress looks lovely on you, but it’s very practical, is it?	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just had to try it on! What do you think about this? It’s casual, yet sophisticated.	-53.64925003051758	-64.93133544921875	-90.65307426452637	-98.47356414794922	1.6897360953407496	1.5165799912580429	0.17315610408270676	-90.65307426452637	-98.47356414794922	7.820489883422852	2491.1254702480583	False
1590	not	[NO CONTEXT]	I’m sorry she is not in at the moment. Can I take a message?	I’m sorry she is in at the moment. Can I take a message?	It’s ok. I’ll call her back latter. Thank you.	-50.30903625488281	-55.19866943359375	-32.03089904785156	-31.972328186035156	0.6366828194754528	0.579222805805114	0.057460013670338816	-32.03089904785156	-31.972328186035156	-0.05857086181640625	0.9431114074443373	False
1599	not	[NO CONTEXT]	I'm not sure, but I think It's open until 4 o'clock.	I'm sure, but I think It's open until 4 o'clock.	What time is it now?	-62.74847412109375	-71.40472412109375	-7.917146682739258	-9.076379776000977	0.12617273636742987	0.12711175468738647	-0.0009390183199566027	-7.917146682739258	-9.076379776000977	1.1592330932617188	3.1874878326254654	False
1602	not	[NO CONTEXT]	Not very well. I haven’t found anything within my price range yet.	very well. I haven’t found anything within my price range yet.	How much are you looking to spend?	-67.73223876953125	-73.93505859375	-10.095382690429688	-11.792041778564453	0.1490484128950866	0.15949188386199883	-0.010443470966912227	-10.095382690429688	-11.792041778564453	1.6966590881347656	5.455689931201769	False
1606	not	[NO CONTEXT]	It's not as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	It's as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	Did you have to pay a deposit?	-116.59068298339844	-116.94902038574219	-18.33479881286621	-18.167863845825195	0.15725783865145498	0.15534857654985648	0.0019092621015985023	-18.33479881286621	-18.167863845825195	-0.16693496704101562	0.8462546439912537	False
1608	not	[NO CONTEXT]	I am afraid not, darling. Our expenses are mounting.	I am afraid, darling. Our expenses are mounting.	We have to cut back on our shopping from now on.	-63.78472900390625	-61.913330078125	-28.20508575439453	-28.1299991607666	0.44219182545507435	0.45434479336309186	-0.012152967908017509	-28.20508575439453	-28.1299991607666	-0.07508659362792969	0.9276631531325052	False
1609	not	[NO CONTEXT]	Yeah, it's lovely, but to be frank, it's not the most practical. You don't have many formal events in your calendar, do you?	Yeah, it's lovely, but to be frank, it's the most practical. You don't have many formal events in your calendar, do you?	Come on, you sound like my Mom.Look at it, it's beautiful!	-98.8095932006836	-106.76996231079102	-51.81656074523926	-52.570533752441406	0.524408198301142	0.4923719425826585	0.032036255718483564	-51.81656074523926	-52.570533752441406	0.7539730072021484	2.125427603271236	False
1618	not	[NO CONTEXT]	Hum ... Why not go shopping the day after tomorrow? Tomorrow is Saturday. I hate all the hustle and bustle of Saturday shopping.	Hum ... Why go shopping the day after tomorrow? Tomorrow is Saturday. I hate all the hustle and bustle of Saturday shopping.	But Sunday is the same with Saturday. If you don’t mind, that's OK.	-113.27162551879883	-110.19340515136719	-53.71705627441406	-57.250600814819336	0.4742322362584887	0.5195465258213687	-0.04531428956288003	-53.71705627441406	-57.250600814819336	3.5335445404052734	34.24513601303394	False
1630	not	[NO CONTEXT]	Well, I'm not sure. Let's see. How much is this one?	Well, I'm sure. Let's see. How much is this one?	Hmm ... This Rolex? $ 1,000.	-56.51202392578125	-62.12847900390625	-45.770774841308594	-47.56923866271973	0.8099298461053275	0.7656591538274882	0.04427069227783931	-45.770774841308594	-47.56923866271973	1.7984638214111328	6.040361259968306	False
1631	not	[NO CONTEXT]	Hmm. That's not too bad. Does it have a stopwatch?	Hmm. That's too bad. Does it have a stopwatch?	Uh, no. Analog watches don't come with stopwatches. You'll have to get a digital if you want a stopwatch.	-61.47344970703125	-62.26226806640625	-46.49307417869568	-47.14175200462341	0.7563114547869251	0.7571480042189285	-0.0008365494320033973	-46.49307417869568	-47.14175200462341	0.6486778259277344	1.9130098241786062	False
1647	not	[NO CONTEXT]	You're cold because the wind is blowing into your open collar. It's not because your jacket isn't thick enough.	You're cold because the wind is blowing into your open collar. It's because your jacket isn't thick enough.	So wearing a scarf helps your body to stay warm inside your jacket.	-84.87903594970703	-86.2122859954834	-42.28916358947754	-41.07439041137695	0.4982286039928038	0.4764331433402521	0.021795460652551668	-42.28916358947754	-41.07439041137695	-1.214773178100586	0.296777322256234	False
1663	not	[NO CONTEXT]	No, not really.But I think it should be something distinctively Chinese. And easy to carry.	No, really.But I think it should be something distinctively Chinese. And easy to carry.	I would suggest you buy paper-cuts, embroidery and batik.They are very easy to carry.	-95.14337158203125	-98.46246337890625	-58.63985061645508	-60.4866943359375	0.6163314337236477	0.6143122186895809	0.002019215034066879	-58.63985061645508	-60.4866943359375	1.8468437194824219	6.339777793445119	False
1665	not	[NO CONTEXT]	Not yet. Can you give me some suggestions?	yet. Can you give me some suggestions?	Sure, madam. But may l know how old he is?	-49.969482421875	-55.334716796875	-44.24645805358887	-45.915523529052734	0.8854696088310736	0.8297778715955367	0.05569173723553689	-44.24645805358887	-45.915523529052734	1.6690654754638672	5.3072057649662	False
1668	not	[NO CONTEXT]	You're small, but you're not a child.	You're small, but you're a child.	Well, there's nothing I can do about my height!	-48.972412109375	-51.459716796875	-28.32097816467285	-27.304893493652344	0.5783047422990064	0.5306071465848116	0.04769759571419485	-28.32097816467285	-27.304893493652344	-1.0160846710205078	0.3620095555272946	False
1686	not	[NO CONTEXT]	That's not very easy to say.	That's very easy to say.	It's also known as Les Puces, which means ‘ The Fleas'.	-40.648193359375	-38.843994140625	-55.285400390625	-58.06390953063965	1.360094897744677	1.4947976081047107	-0.13470271036003378	-55.285400390625	-58.06390953063965	2.7785091400146484	16.09500764937392	False
1697	not	[NO CONTEXT]	Not really. It pinches my toes.	really. It pinches my toes.	I'm sure they'll be fine once you break them in.	-53.514404296875	-58.511962890625	-29.206045150756836	-31.87181854248047	0.5457604458929264	0.5447060219473014	0.0010544239456249382	-29.206045150756836	-31.87181854248047	2.665773391723633	14.379065897354177	False
1700	not	[NO CONTEXT]	It’s not far. Go straight on then turn right at the end of the road.	It’s far. Go straight on then turn right at the end of the road.	Thanks.	-58.48406982421875	-65.41143798828125	-5.307821273803711	-6.011131286621094	0.09075670160707074	0.09189725025916744	-0.0011405486520967012	-5.307821273803711	-6.011131286621094	0.7033100128173828	2.02042929844827	False
1703	not	[NO CONTEXT]	Yes. in some sense. I should say I like mountain climbing, you know, because I'm not so professional. How about you?	Yes. in some sense. I should say I like mountain climbing, you know, because I'm so professional. How about you?	I'm the same with you, an amateur mountain climber. 1 went climbing in the Rocky Mountains with my friends last summer vacation. We spent two days in the mountains.	-114.17852783203125	-113.8291015625	-76.44468092918396	-79.4934754371643	0.6695188874885671	0.6983581030332294	-0.02883921554466229	-76.44468092918396	-79.4934754371643	3.0487945079803467	21.08990537970926	False
1705	not	[NO CONTEXT]	It's not really all that good. The bedroom is a little small for us.	It's really all that good. The bedroom is a little small for us.	Small, but it should be enough for our needs. I think.	-68.56866455078125	-74.44195556640625	-38.77849006652832	-38.37841987609863	0.5655424430471352	0.5155482494258632	0.049994193621272	-38.77849006652832	-38.37841987609863	-0.4000701904296875	0.670272997634773	False
1707	not	[NO CONTEXT]	To tell the truth, I don’t really like him either. He’s kind of boring and not very active. He always looks unhappy too.	To tell the truth, I don’t really like him either. He’s kind of boring and very active. He always looks unhappy too.	Yes, and he also ...	-89.53240966796875	-96.88641357421875	-24.425363540649414	-24.20983123779297	0.2728102999933874	0.24987849528816855	0.022931804705218856	-24.425363540649414	-24.20983123779297	-0.2155323028564453	0.806112230109886	False
1715	not	[NO CONTEXT]	This is not what I asked for, I'm afraid.	This is what I asked for, I'm afraid.	What did you order?	-47.94732666015625	-50.924072265625	-12.106513977050781	-13.491996765136719	0.2524961206463086	0.2649433983747633	-0.012447277728454664	-12.106513977050781	-13.491996765136719	1.3854827880859375	3.9967550248094765	False
1721	not	[NO CONTEXT]	I'm not really sure. I don't like romance novels, but any other genre is okay, as long as the book's good.	I'm really sure. I don't like romance novels, but any other genre is okay, as long as the book's good.	Well, let me see ... This Stephen King novel is a real thriller.	-85.48468780517578	-91.97257804870605	-45.46667289733887	-46.57233810424805	0.5318692044703944	0.5063719979620954	0.02549720650829901	-45.46667289733887	-46.57233810424805	1.1056652069091797	3.021233545935492	False
1724	not	[NO CONTEXT]	No, the steak was recommended, but it is not very fresh.	No, the steak was recommended, but it is very fresh.	Oh, sorry to hear that. This is quite unusual. I will look into the matter.	-70.41461181640625	-70.23394775390625	-36.28249549865723	-41.21141242980957	0.5152694101794876	0.5867734015779782	-0.07150399139849062	-36.28249549865723	-41.21141242980957	4.928916931152344	138.22971893392	False
1746	not	[NO CONTEXT]	Not quite yet.	quite yet.	How far away is it?	-32.426025390625	-40.900634765625	-17.115800857543945	-20.20248031616211	0.5278414684302462	0.49394050806129086	0.03390096036895529	-17.115800857543945	-20.20248031616211	3.086679458618164	21.904223204475876	False
1750	not	[NO CONTEXT]	I think I'll sign a nine-month lease in case I decide not to go to summer school. I can extend it if I want to stay, can't I?	I think I'll sign a nine-month lease in case I decide to go to summer school. I can extend it if I want to stay, can't I?	Sure. Just let us know before your lease expires.	-105.79969787597656	-103.15939331054688	-16.99730682373047	-16.699050903320312	0.160655532718586	0.16187620310106093	-0.0012206703824749199	-16.99730682373047	-16.699050903320312	-0.29825592041015625	0.7421113939909812	False
1754	not	[NO CONTEXT]	That's a big mistake, you should always have a good breakfast. You will not run your car without fuel, and yet you expect your body to work without food.	That's a big mistake, you should always have a good breakfast. You will run your car without fuel, and yet you expect your body to work without food.	I never thought about it that way.	-103.6151123046875	-104.16897583007812	-12.814861297607422	-13.09599494934082	0.12367753132307982	0.12571876458402728	-0.0020412332609474615	-12.814861297607422	-13.09599494934082	0.28113365173339844	1.3246306312849716	False
1760	not	[NO CONTEXT]	Every night my roommates watch the Korean soap operas till mid-night. I am not a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	Every night my roommates watch the Korean soap operas till mid-night. I am a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.	Well, you can simply tell them you want to sleep, or make an agreement for a time when the room should quiet down.	-118.64830207824707	-119.43687629699707	-65.33775329589844	-65.24258422851562	0.5506842672962062	0.5462515954141375	0.0044326718820687505	-65.33775329589844	-65.24258422851562	-0.0951690673828125	0.9092192021621258	False
1761	not	[NO CONTEXT]	Ideal posture is to sit straight, but not stiff, against the back of the chair.	Ideal posture is to sit straight, but stiff, against the back of the chair.	Yes.	-68.5587158203125	-75.54986572265625	-7.795541763305664	-7.394918441772461	0.11370606450297614	0.09788129166131447	0.015824772841661672	-7.795541763305664	-7.394918441772461	-0.4006233215332031	0.66990235130939	False
1762	not	[NO CONTEXT]	150? No, I'm not really interested in this place. It isn't big enough. It isn't near enough to my office. 150?	150? No, I'm really interested in this place. It isn't big enough. It isn't near enough to my office. 150?	Rents are very high in downtown area.	-106.9749584197998	-111.09069442749023	-26.97933006286621	-27.249147415161133	0.25220229539133576	0.24528739833332183	0.00691489705801393	-26.97933006286621	-27.249147415161133	0.2698173522949219	1.3097252105815844	False
1774	not	[NO CONTEXT]	It's not what I asked for.	It's what I asked for.	What's wrong with it?	-39.370849609375	-40.758056640625	-13.796819686889648	-14.08525276184082	0.35043235855403904	0.34558204985174756	0.004850308702291473	-13.796819686889648	-14.08525276184082	0.2884330749511719	1.3343350460965013	False
1776	not	[NO CONTEXT]	Certainly not.	Certainly.	May I turn on the radio then?	-31.316650390625	-28.27581787109375	-30.08794403076172	-30.73493194580078	0.9607650772181208	1.0869688044362802	-0.12620372721815942	-30.08794403076172	-30.73493194580078	0.6469879150390625	1.9097797380941195	False
1796	not	[NO CONTEXT]	Because I’m not in the mood, that’s why.	Because I’m in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	-47.54327392578125	-47.3408203125	-39.21500205993652	-41.804203033447266	0.8248275480808115	0.8830477114146915	-0.058220163333880026	-39.21500205993652	-41.804203033447266	2.589200973510742	13.319125016607853	False
1798	not	[NO CONTEXT]	Why not?	Why?	Can't you see the notice here?	-29.047119140625	-27.10003662109375	-31.09556770324707	-31.014284133911133	1.0705215740227103	1.1444369824124394	-0.0739154083897291	-31.09556770324707	-31.014284133911133	-0.0812835693359375	0.9219322226659354	False
1804	not	[NO CONTEXT]	Not bad. There’s a new English teacher.	bad. There’s a new English teacher.	Oh, what’s she like?	-55.614501953125	-60.232666015625	-14.622312545776367	-14.228836059570312	0.2629226556429628	0.23623121805498698	0.02669143758797582	-14.622312545776367	-14.228836059570312	-0.3934764862060547	0.6747071823160098	False
1818	not	[NO CONTEXT]	Not at all. I’ll be glad to do it.	at all. I’ll be glad to do it.	Thank you very much.	-45.92449951171875	-54.2110595703125	-6.962690353393555	-7.686485290527344	0.15161167628221742	0.1417881397532521	0.00982353652896531	-6.962690353393555	-7.686485290527344	0.7237949371337891	2.06224446776419	False
1819	not	[NO CONTEXT]	I’m not sure. Perhaps you could do the shopping.	I’m sure. Perhaps you could do the shopping.	I’ll be glad to help.	-57.00543212890625	-64.312744140625	-13.80242919921875	-14.004364013671875	0.2421248060712416	0.2177541045838474	0.024370701487394203	-13.80242919921875	-14.004364013671875	0.201934814453125	1.2237682335097613	False
1842	not	[NO CONTEXT]	No, I have some, but not enough for the long weekend.	No, I have some, but enough for the long weekend.	Okay. I’ll send someone to deliver it for you tomorrow.	-60.11871337890625	-62.93902587890625	-36.31815719604492	-35.69581985473633	0.6041073595029366	0.5671492266724076	0.036958132830528956	-36.31815719604492	-35.69581985473633	-0.6223373413085938	0.5366885461342128	False
1843	not	[NO CONTEXT]	I'm not sure if we've got any now. Books of that kind are on this shelf. Well, I'm afraid we've sold out.	I'm sure if we've got any now. Books of that kind are on this shelf. Well, I'm afraid we've sold out.	What a pity! I should have come earlier.	-109.1568603515625	-115.37921142578125	-17.422449111938477	-20.26146125793457	0.15960929121473297	0.17560755536076741	-0.015998264146034447	-17.422449111938477	-20.26146125793457	2.8390121459960938	17.098866008138078	False
1850	not	[NO CONTEXT]	No, I'm not.	No, I'm.	What are you going to do? Are you going to work late?	-30.527587890625	-33.962646484375	-26.688796997070312	-29.49374008178711	0.8742517454274997	0.8684170150095967	0.005834730417903056	-26.688796997070312	-29.49374008178711	2.804943084716797	16.52613528962492	False
1855	not	[NO CONTEXT]	The traffic is not very heavy on this high way, is it? So I’m sure we’ll make it.	The traffic is very heavy on this high way, is it? So I’m sure we’ll make it.	No, but we’Ve got a hurry. It will be the rush hour soon.	-85.27301025390625	-87.77008056640625	-57.31866645812988	-59.83063888549805	0.672178292843886	0.6816746492585317	-0.009496356414645746	-57.31866645812988	-59.83063888549805	2.511972427368164	12.329224593049117	False
1867	not	[NO CONTEXT]	No. I'm not a religious person.	No. I'm a religious person.	Are you sure?	-41.326416015625	-43.700439453125	-8.935102462768555	-9.657142639160156	0.21620801715276505	0.22098502349201382	-0.004777006339248768	-8.935102462768555	-9.657142639160156	0.7220401763916016	2.058628895291433	False
1870	not	[NO CONTEXT]	No, Lily is not here at the moment.	No, Lily is here at the moment.	Could you ask her to call me back when she gets in?	-49.4376220703125	-51.584716796875	-16.268531799316406	-19.84586524963379	0.3290718913660236	0.38472374148685934	-0.05565185012083573	-16.268531799316406	-19.84586524963379	3.577333450317383	35.7780096939917	False
1883	not	[NO CONTEXT]	You know that is tempting but is really not good for our fitness.	You know that is tempting but is really good for our fitness.	What do you mean? It will help us to relax.	-75.31646728515625	-76.49078369140625	-27.94113540649414	-30.91728973388672	0.3709830852887191	0.4041962736140757	-0.03321318832535658	-27.94113540649414	-30.91728973388672	2.976154327392578	19.612249144656147	False
1884	not	[NO CONTEXT]	Yes. My home freezer is not working properly.	Yes. My home freezer is working properly.	What’s the problem?	-58.429443359375	-58.534912109375	-8.882354736328125	-11.658843994140625	0.15201847263367693	0.1991776116850671	-0.04715913905139016	-8.882354736328125	-11.658843994140625	2.7764892578125	16.062530440989146	False
1890	not	[NO CONTEXT]	I am not surprised, you eat too much.	I am surprised, you eat too much.	And I suppose sitting at the desk all day at the office doesn't help.	-53.694580078125	-53.025634765625	-44.71273422241211	-46.64090156555176	0.8327234174725939	0.8795915743716418	-0.046868156899047886	-44.71273422241211	-46.64090156555176	1.9281673431396484	6.876895695970008	False
1894	not	[NO CONTEXT]	Not some crazy diet fat I hope.	some crazy diet fat I hope.	No no, I just changed my eating habits. I eat a balanced meal. and I eat less than before.	-69.127197265625	-68.717041015625	-63.05594062805176	-66.0906753540039	0.9121726776474951	0.9617799948483826	-0.04960731720088751	-63.05594062805176	-66.0906753540039	3.0347347259521484	20.795460671690055	False
1897	not	[NO CONTEXT]	You are not really chubby. You are actually thin enough.	You are really chubby. You are actually thin enough.	I don't think so. I know I've put on weight this winter.	-62.12310791015625	-66.520751953125	-32.033084869384766	-32.551029205322266	0.5156388008744136	0.4893364589182623	0.02630234195615133	-32.033084869384766	-32.551029205322266	0.5179443359375	1.6785735173914544	False
1911	not	[NO CONTEXT]	Everyone has his own habits, but these habits are not very good. The noise often spoils other people’s appetite.	Everyone has his own habits, but these habits are very good. The noise often spoils other people’s appetite.	I attended a course on table manners while I was in the United States. Some of the things we learnt included how to place the napkin and utensils and how to pass the bread. Before each course, the teacher would ask if we wanted to learn the Continental European way or the American way. We always said “ American way. ” It’s amazing that everyone is so used to their own table manners. What is the Chinese way?	-103.49696731567383	-106.913818359375	-208.7728614807129	-208.55692863464355	2.017188202664329	1.9507013390318757	0.06648686363245315	-208.7728614807129	-208.55692863464355	-0.21593284606933594	0.8057894119829082	False
1920	not	[NO CONTEXT]	Because I’m not in the mood, that’s why.	Because I’m in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	-47.54327392578125	-47.3408203125	-39.21500205993652	-41.804203033447266	0.8248275480808115	0.8830477114146915	-0.058220163333880026	-39.21500205993652	-41.804203033447266	2.589200973510742	13.319125016607853	False
1942	not	[NO CONTEXT]	Not at all. I’ll be glad to do it.	at all. I’ll be glad to do it.	Thank you very much.	-45.92449951171875	-54.2110595703125	-6.962690353393555	-7.686485290527344	0.15161167628221742	0.1417881397532521	0.00982353652896531	-6.962690353393555	-7.686485290527344	0.7237949371337891	2.06224446776419	False
1951	not	[NO CONTEXT]	Why not?	Why?	Can't you see the notes here?	-29.047119140625	-27.10003662109375	-30.91392707824707	-29.846315383911133	1.0642682645595367	1.1013385627929289	-0.03707029823339214	-30.91392707824707	-29.846315383911133	-1.0676116943359375	0.34382870564390833	False
1957	not	[NO CONTEXT]	The traffic is not very heavy on this high way, is it? So I’m sure we’ll make it.	The traffic is very heavy on this high way, is it? So I’m sure we’ll make it.	No, but we’Ve got a hurry. It will be the rush hour soon.	-85.27301025390625	-87.77008056640625	-57.31866645812988	-59.83063888549805	0.672178292843886	0.6816746492585317	-0.009496356414645746	-57.31866645812988	-59.83063888549805	2.511972427368164	12.329224593049117	False
1971	not	[NO CONTEXT]	Your car is rather old.Why not change a new one?	Your car is rather old.Why change a new one?	I want to change a new car. I like Honda best, especially the red one.But it is too expensive.	-65.75006103515625	-72.03570556640625	-55.10951232910156	-56.95184326171875	0.8381667098321743	0.7906057532707524	0.0475609565614219	-55.10951232910156	-56.95184326171875	1.8423309326171875	6.311232186056239	False
1983	not	[NO CONTEXT]	No, I'm not.	No, I'm.	What are you going to do? Are you going to work late?	-30.527587890625	-33.962646484375	-26.688796997070312	-29.49374008178711	0.8742517454274997	0.8684170150095967	0.005834730417903056	-26.688796997070312	-29.49374008178711	2.804943084716797	16.52613528962492	False
1988	not	[NO CONTEXT]	I'm not sure if we've got any now.Books of that kind are on this shelf.Well, I'm afraid we've sold out.	I'm sure if we've got any now.Books of that kind are on this shelf.Well, I'm afraid we've sold out.	What a pity! I should have come earlier.	-114.86376953125	-120.49835205078125	-17.894546508789062	-19.500612258911133	0.15578930224748236	0.16183302034448613	-0.00604371809700377	-17.894546508789062	-19.500612258911133	1.6060657501220703	4.983167585208025	False
2013	not	[NO CONTEXT]	I'm not sure, but I think you turned right when you should have turned left on the flyover bridge.	I'm sure, but I think you turned right when you should have turned left on the flyover bridge.	Well, now we should turn back a few kilometres.	-72.900634765625	-83.32717895507812	-33.98539924621582	-36.05027389526367	0.46618797429512965	0.43263523795397485	0.0335527363411548	-33.98539924621582	-36.05027389526367	2.0648746490478516	7.884309530003163	False
2031	not	[NO CONTEXT]	If I were you, I would not put crime in their doing these thing. We should encourage our children to do what they like, so long as they are not far off track.	If I were you, I would put crime in their doing these thing. We should encourage our children to do what they like, so long as they are far off track.	Well, I won’t put a crime into their doings.	-140.9111328125	-143.21600341796875	-31.704132080078125	-32.51043701171875	0.22499380600583535	0.2270028225605393	-0.002009016554703952	-31.704132080078125	-32.51043701171875	0.806304931640625	2.239617140055902	False
2046	not	[NO CONTEXT]	I’m afraid not. Don’t you see I’m looking up a word in the dictionary?	I’m afraid. Don’t you see I’m looking up a word in the dictionary?	I think you are flicking through it.	-68.85092163085938	-70.1448974609375	-27.713214874267578	-28.050457000732422	0.40251044165901706	0.3998930501873389	0.0026173914716781654	-27.713214874267578	-28.050457000732422	0.33724212646484375	1.4010782607988421	False
2047	not	[NO CONTEXT]	It's nothing. It's not the first time anyway.	It's nothing. It's the first time anyway.	Oh, come on. I will be back as early as possible.	-53.14642333984375	-53.112060546875	-34.28411865234375	-34.599748611450195	0.6450879757818251	0.6514480563395496	-0.006360080557724523	-34.28411865234375	-34.599748611450195	0.3156299591064453	1.3711227902378877	False
2048	not	[NO CONTEXT]	No, not out of order. But we seem to have a bad connection on the phone line. I can’t hear you clearly.	No, out of order. But we seem to have a bad connection on the phone line. I can’t hear you clearly.	Ok. Let me call you later. Is that okay?	-85.21231079101562	-88.03402709960938	-32.93208885192871	-33.34109306335449	0.38647102215893564	0.37872961355760165	0.007741408601333988	-32.93208885192871	-33.34109306335449	0.40900421142578125	1.5053180600074973	False
2061	not	[NO CONTEXT]	Why not use staircases? The terror was not so violent at that time.	Why use staircases? The terror was so violent at that time.	That would be too late.	-91.03375244140625	-87.13336181640625	-18.734771728515625	-20.265066146850586	0.20580027985306037	0.232575281435255	-0.02677500158219462	-18.734771728515625	-20.265066146850586	1.530294418334961	4.619536698406764	False
2066	not	[NO CONTEXT]	Honey, I don’t know what to tell you. Of course Tony is a young child. But do not underestimate his ability to learn and reason.	Honey, I don’t know what to tell you. Of course Tony is a young child. But do underestimate his ability to learn and reason.	Yes, but sometimes he is just not reasonable.	-111.20883178710938	-117.58291625976562	-29.2264404296875	-30.476879119873047	0.2628068289183777	0.2591947885740744	0.003612040344303291	-29.2264404296875	-30.476879119873047	1.2504386901855469	3.491874472567234	False
2069	not	[NO CONTEXT]	It's not your birthday, also not mine. Hey, come on. Just tell me.	It's your birthday, also mine. Hey, come on. Just tell me.	It's our wedding anniversary, honey. How can you forget about it?	-82.10992431640625	-76.73297119140625	-36.58308792114258	-39.06172180175781	0.4455379568999672	0.5090604624747354	-0.06352250557476813	-36.58308792114258	-39.06172180175781	2.4786338806152344	11.924962362861287	False
2073	not	[NO CONTEXT]	No, of course not. Just in case. Nothing to worry about. Don't you also do this in China?	No, of course. Just in case. Nothing to worry about. Don't you also do this in China?	I don't know. Maybe the same. Actually, this is my first time being in a bar.	-90.9122314453125	-92.15145874023438	-48.44906234741211	-47.89694023132324	0.532921275577272	0.5197632342027255	0.013158041374546459	-48.44906234741211	-47.89694023132324	-0.5521221160888672	0.5757267540981068	False
2075	not	[NO CONTEXT]	I’m afraid not. Don’t you see I’m looking up a word in the dictionary?	I’m afraid. Don’t you see I’m looking up a word in the dictionary?	I think you are flicking through it.	-68.85092163085938	-70.1448974609375	-27.713214874267578	-28.050457000732422	0.40251044165901706	0.3998930501873389	0.0026173914716781654	-27.713214874267578	-28.050457000732422	0.33724212646484375	1.4010782607988421	False
2077	not	[NO CONTEXT]	Not really. What are these toys over there?	really. What are these toys over there?	Ma'am, these are complimentary with each purchase. How about that one below the toys? This is the best seller. They are of the latest model that can be found in town.	-57.161376953125	-61.309814453125	-124.15276908874512	-126.02301406860352	2.1719695309396796	2.055511261821802	0.11645826911787749	-124.15276908874512	-126.02301406860352	1.8702449798583984	6.489886095933735	False
2083	not	[NO CONTEXT]	The traffic is not very heavy on this high way, is it? So I’m sure we’ll make it.	The traffic is very heavy on this high way, is it? So I’m sure we’ll make it.	No, but we’Ve got a hurry. It will be the rush hour soon.	-85.27301025390625	-87.77008056640625	-57.31866645812988	-59.83063888549805	0.672178292843886	0.6816746492585317	-0.009496356414645746	-57.31866645812988	-59.83063888549805	2.511972427368164	12.329224593049117	False
