particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	1	149	110	resid	15	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8417766519955225	0.023860360894884414	0.02010487020025951	0.02010487020025951
not	1	158	326	resid	15	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5659181049891882	-0.004431792667934031	-0.005170269152367979	0.0
not	1	167	404	resid	15	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.064659337843618	0.038263032513280226	0.06243079249022075	0.06243079249022075
not	1	148	177	resid	16	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6560630798339844	0.02117919921875	0.019730552860610324	0.019730552860610324
not	1	149	110	resid	16	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8531603898320879	0.012476623058319092	0.010512870623798892	0.010512870623798892
not	1	158	326	resid	16	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5671741621834892	-0.005687849862235028	-0.006635625104665201	0.0
not	1	167	404	resid	16	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.0763684511184692	0.02655391923842898	0.043325949693115984	0.043325949693115984
not	1	148	177	resid	17	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6648228963216145	0.012419382731119866	0.011569903325503254	0.011569903325503254
not	1	149	110	resid	17	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8646890606198991	0.0009479522705078125	0.0007987497523009778	0.0007987497523009778
not	1	158	326	resid	17	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5654980114528112	-0.004011699131557078	-0.0046801747786049	0.0
not	1	167	404	resid	17	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.0969985338949388	0.005923836461959375	0.009665459860616895	0.009665459860616895
not	1	148	177	resid	18	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.668566385904948	0.008675893147786384	0.008082466508642116	0.008082466508642116
not	1	149	110	resid	18	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8681217346872603	-0.0024847217968533286	-0.0020936401351834516	0.0
not	1	158	326	resid	18	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.567314761025565	-0.0058284487043109845	-0.006799652149816401	0.0
not	1	167	404	resid	18	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1020500929124895	0.0008722774444087644	0.0014232267687325324	0.0014232267687325324
not	1	148	177	resid	19	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6729736328125	0.004268646240234375	0.0039766730279220015	0.0039766730279220015
not	1	149	110	resid	19	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8571121096611023	0.008524903229304659	0.007183129947195778	0.007183129947195778
not	1	158	326	resid	19	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5690971102033342	-0.007610797882080078	-0.008878996934883669	0.0
not	1	167	404	resid	19	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1009838734903643	0.001938496866533912	0.0031628934684023767	0.0031628934684023767
not	1	148	177	resid	20	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.67254638671875	0.004695892333984375	0.004374695708107224	0.004374695708107224
not	1	149	110	resid	20	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8697549785886491	-0.0041179656982421875	-0.0034698203525509274	0.0
not	1	158	326	resid	20	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.564943449837821	-0.003457137516566844	-0.004033205701775773	0.0
not	1	167	404	resid	20	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1010559066649406	0.0018664636919576427	0.0030453625807807	0.0030453625807807
not	1	148	177	resid	21	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6718343098958333	0.005407969156901116	0.005038066841749332	0.005038066841749332
not	1	149	110	resid	21	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8688132848058427	-0.003176271915435791	-0.002676344036114613	0.0
not	1	158	326	resid	21	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5698246274675642	-0.008338315146310116	-0.00972774152897976	0.0
not	1	167	404	resid	21	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1017714546572777	0.0011509156996205583	0.001877858980252282	0.001877858980252282
not	1	148	177	resid	22	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.674059549967448	0.0031827290852863843	0.002965032049117825	0.002965032049117825
not	1	149	110	resid	22	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8683305893625533	-0.0026935764721462974	-0.0022696222234670676	0.0
not	1	158	326	resid	22	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.569096565246582	-0.007610252925327909	-0.008878361171142846	0.0
not	1	167	404	resid	22	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1021132353813416	0.0008091349755565691	0.0013202021491114022	0.0013202021491114022
not	1	148	177	resid	23	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6726760864257812	0.004566192626953125	0.004253867394479568	0.004253867394479568
not	1	149	110	resid	23	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8679158772741045	-0.0022788643836975098	-0.0019201835563206289	0.0
not	1	158	326	resid	23	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.569545064653669	-0.008058752332414931	-0.009401594729900084	0.0
not	1	167	404	resid	23	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1016070688924482	0.001315301464450025	0.002146074354160576	0.002146074354160576
not	1	148	177	resid	24	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6742630004882812	0.002979278564453125	0.002775497439505883	0.002775497439505883
not	1	149	110	resid	24	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8661028146743774	-0.00046580178397048755	-0.0003924871231844517	0.0
not	1	158	326	resid	24	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5634393692016602	-0.0019530568804060344	-0.0022784977769031473	0.0
not	1	167	404	resid	24	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1025744445862309	0.00034792577066733443	0.0005676832222588089	0.0005676832222588089
not	1	148	177	resid	25	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6737950642903645	0.0034472147623698657	0.003211427041613577	0.003211427041613577
not	1	149	110	resid	25	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.866806490080697	-0.0011694771902901469	-0.0009854078576820072	0.0
not	1	158	326	resid	25	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5668976647513253	-0.005411352430071181	-0.006313054476628101	0.0
not	1	167	404	resid	25	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1034532477778773	-0.0005308774209791256	-0.0008661910969912837	0.0
not	1	148	177	resid	26	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6738243103027344	0.00341796875	0.0031841814414817816	0.0031841814414817816
not	1	149	110	resid	26	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8676026718957084	-0.0019656590053014344	-0.0016562749965793424	0.0
not	1	158	326	resid	26	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5671767507280623	-0.005690438406808163	-0.006638644982434493	0.0
not	1	167	404	resid	26	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1033838295167493	-0.0004614591598510742	-0.0007529267587814683	0.0
not	1	148	177	resid	27	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6728795369466145	0.004362742106119866	0.004064332784867626	0.004064332784867626
not	1	149	110	resid	27	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.869381410734994	-0.003744397844587022	-0.0031550500420005584	0.0
not	1	158	326	resid	27	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5649446078709193	-0.003458295549665147	-0.004034556699724954	0.0
not	1	167	404	resid	27	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1018791314094298	0.0010432389474683834	0.0017021712595443066	0.0017021712595443066
not	1	148	177	resid	28	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6771202087402344	0.0001220703125	0.00011372076576720648	0.00011372076576720648
not	1	149	110	resid	28	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8703305891581945	-0.004693576267787547	-0.00395483295724661	0.0
not	1	158	326	resid	28	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5638285364423479	-0.00234222412109375	-0.002732512558370314	0.0
not	1	167	404	resid	28	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1023196981799217	0.0006026721769765153	0.0009833329756963603	0.0009833329756963603
not	1	148	177	resid	29	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.679369608561198	-0.0021273295084636157	-0.001981821261755657	0.0
not	1	149	110	resid	29	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8677344407354082	-0.0020974278450012207	-0.0017673041394441087	0.0
not	1	158	326	resid	29	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5663681711469377	-0.004881858825683594	-0.005695330531880145	0.0
not	1	167	404	resid	29	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1030607877239105	-0.0001384173670122557	-0.0002258447736463542	0.0
not	1	148	177	resid	30	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6772829691569011	-4.069010416674068e-05	-3.7906921922471116e-05	0.0
not	1	149	110	resid	30	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.8637153676577978	0.0019216452326091815	0.0016191887517023344	0.0016191887517023344
not	1	158	326	resid	30	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5663691248212541	-0.0048828125	-0.005696443118426713	0.0
not	1	167	404	resid	30	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1025232153554116	0.000399155001486573	0.0006512699447068913	0.0006512699447068913
not	1	148	177	resid	31	utterance_final_lexical	0	prompt_without	35	34	-0.60382080078125	-1.6772422790527344	-1.6772422790527344	0.0	0.0	0.0
not	1	149	110	resid	31	utterance_final_lexical	0	prompt_without	31	30	-0.678841939994267	-1.865637012890407	-1.865637012890407	0.0	0.0	0.0
not	1	158	326	resid	31	utterance_final_lexical	0	prompt_without	53	52	-0.7043176548821586	-1.5614863123212541	-1.5614863123212541	0.0	0.0	0.0
not	1	167	404	resid	31	utterance_final_lexical	0	prompt_without	48	47	-0.4900351878135435	-1.1029223703568982	-1.1029223703568982	0.0	0.0	0.0
not	1	174	176	resid	0	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2786005851699085	0.0014112373677694912	0.0017438593844250996	0.0017438593844250996
not	1	174	176	resid	1	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2777631079278342	0.0022487146098437716	0.002778726077433636	0.002778726077433636
not	1	174	176	resid	2	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.281850829357054	-0.0018390068193760989	-0.0022724520858312365	0.0
not	1	174	176	resid	3	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2785436758180944	0.0014681467195836184	0.0018141820030639969	0.0018141820030639969
not	1	174	176	resid	4	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2731631703493071	0.0068486521883708296	0.008462847329666746	0.008462847329666746
not	1	174	176	resid	5	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2708175734775822	0.009194249060095805	0.011361290362889964	0.011361290362889964
not	1	174	176	resid	6	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2524967687885935	0.027515053749084473	0.03400022263380098	0.03400022263380098
not	1	174	176	resid	7	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2000981569290161	0.07991366560866187	0.09874894110530442	0.09874894110530442
not	1	174	176	resid	8	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.1920708214364402	0.08794100110123781	0.10866828185574276	0.10866828185574276
not	1	174	176	resid	9	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.1852587723150485	0.09475305022262948	0.1170858989475288	0.1170858989475288
not	1	174	176	resid	10	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.1586562395095825	0.12135558302809546	0.14995852373892807	0.14995852373892807
not	1	174	176	resid	11	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.1325872671313402	0.1474245554063378	0.1821718304174273	0.1821718304174273
not	1	174	176	resid	12	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2056500155751297	0.07436180696254824	0.09188853546261012	0.09188853546261012
not	1	174	176	resid	13	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.234651795247706	0.045360027289971905	0.05605117259077313	0.05605117259077313
not	1	174	176	resid	14	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2506396596024676	0.02937216293521039	0.036295043729168065	0.036295043729168065
not	1	174	176	resid	15	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.261162353724968	0.01884946881270988	0.02329220004457919	0.02329220004457919
not	1	174	176	resid	16	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.275072504834431	0.00493931770324707	0.006103491677717069	0.006103491677717069
not	1	174	176	resid	17	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2819429403398095	-0.00193111780213151	-0.0023862731944237063	0.0
not	1	174	176	resid	18	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2809720969781644	-0.0009602744404864083	-0.0011866066141038494	0.0
not	1	174	176	resid	19	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.282577898444199	-0.002566075906520915	-0.0031708879405640566	0.0
not	1	174	176	resid	20	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2833243317720366	-0.0033125092343586626	-0.004093252096535107	0.0
not	1	174	176	resid	21	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2814733371502016	-0.00146151461252364	-0.0018059867395320123	0.0
not	1	174	176	resid	22	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2804879822382114	-0.0004761597005333851	-0.0005883883046355228	0.0
not	1	174	176	resid	23	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2811147352544272	-0.001102912716749227	-0.001362864061872739	0.0
not	1	174	176	resid	24	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2810074498013753	-0.0009956272636972852	-0.0012302919316345563	0.0
not	1	174	176	resid	25	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2810570059753046	-0.0010451834376266067	-0.001291528262911298	0.0
not	1	174	176	resid	26	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.280114932758052	-0.0001031102203741252	-0.00012741281483621267	0.0
not	1	174	176	resid	27	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.279956718770469	5.5103767208963816e-05	6.80914662261291e-05	6.80914662261291e-05
not	1	174	176	resid	28	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.280361038882558	-0.00034921634487994346	-0.0004315249965185104	0.0
not	1	174	176	resid	29	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2795754729247675	0.00043634961291050267	0.0005391951664140804	0.0005391951664140804
not	1	174	176	resid	30	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.2788342295623407	0.0011775929753372605	0.0014551461065126646	0.0014551461065126646
not	1	174	176	resid	31	utterance_final_lexical	0	prompt_without	38	37	-0.47075083488371317	-1.280011822537678	-1.280011822537678	0.0	0.0	0.0
not	0	122	73	attn	0	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.7215278063501631	0.013658659798758244	0.01094752176779508	0.01094752176779508
not	0	124	1	attn	0	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.795080884297689	0.00271739959716788	0.0011800033617160967	0.0011800033617160967
not	0	133	197	attn	0	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6142784173672016	-0.0003356658495390352	-0.00036179376766879557	0.0
not	0	134	116	attn	0	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.736574979389415	0.021661190425648513	0.02253492539997628	0.02253492539997628
not	0	122	73	attn	1	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.7182199954986572	0.01696647065026413	0.013598757821269496	0.013598757821269496
not	0	124	1	attn	1	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.762283770243327	0.0355145136515298	0.015421819279797428	0.015421819279797428
not	0	133	197	attn	1	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6158500909805298	-0.0019073394628672524	-0.0020558049960750363	0.0
not	0	134	116	attn	1	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.7314336685573353	0.026802501257728206	0.027883618328773944	0.027883618328773944
not	0	122	73	attn	2	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.6928097690854753	0.042376697063446045	0.03396525137784821	0.03396525137784821
not	0	124	1	attn	2	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.731933848063151	0.06586443583170576	0.028600966813989485	0.028600966813989485
not	0	133	197	attn	2	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6168254888974702	-0.0028827373798077094	-0.0031071269814089784	0.0
not	0	134	116	attn	2	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.5766033775666182	0.1816327922484453	0.1889592096776723	0.1889592096776723
not	0	122	73	attn	3	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.5529505355017525	0.1822359306471688	0.14606351186927213	0.14606351186927213
not	0	124	1	attn	3	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.4210741678873697	0.376724116007487	0.16358864695191028	0.16358864695191028
not	0	133	197	attn	3	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6135589067752545	0.000383844742408046	0.0004137228608342998	0.0004137228608342998
not	0	134	116	attn	3	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.6421455635743982	0.11609060624066525	0.12077328622593876	0.12077328622593876
not	0	122	73	attn	4	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.469853503363473	0.2653329627854484	0.21266642764404584	0.21266642764404584
not	0	124	1	attn	4	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.716925875345866	0.08087240854899092	0.03511802756478854	0.03511802756478854
not	0	133	197	attn	4	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6054553435398982	0.008487407977764372	0.009148059935899046	0.009148059935899046
not	0	134	116	attn	4	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.5418008986641378	0.21643527115092565	0.22516549614625922	0.22516549614625922
not	0	122	73	attn	5	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.5001052958624703	0.23508117028645104	0.1884193813176045	0.1884193813176045
not	0	124	1	attn	5	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.758492279052734	0.039306004842122544	0.017068236080432585	0.017068236080432585
not	0	133	197	attn	5	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6133006811141968	0.0006420704034657554	0.0006920485676380524	0.0006920485676380524
not	0	134	116	attn	5	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.6266311407089233	0.13160502910614014	0.13691350543952316	0.13691350543952316
not	0	122	73	attn	6	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.3740237355232239	0.3611627306256975	0.2894747298414	0.2894747298414
not	0	124	1	attn	6	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.7215154647827147	0.07628281911214208	0.03312504465199843	0.03312504465199843
not	0	133	197	attn	6	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6178172826766968	-0.0038745311590342446	-0.004176121067729081	0.0
not	0	134	116	attn	6	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.5865945009624256	0.17164166885263787	0.17856508008635102	0.17856508008635102
not	0	122	73	attn	7	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.507903013910566	0.22728345223835533	0.18216944982151312	0.18216944982151312
not	0	124	1	attn	7	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.5156083424886067	0.2821899414062501	0.12253813529997067	0.12253813529997067
not	0	133	197	attn	7	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6157644070111787	-0.0018216554935162055	-0.0019634514660900686	0.0
not	0	134	116	attn	7	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.749776906826917	0.008459262988146588	0.00880047941183069	0.00880047941183069
not	0	122	73	attn	8	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.6502284748213631	0.08495799132755821	0.06809448899892402	0.06809448899892402
not	0	124	1	attn	8	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.827249526977539	-0.02945124308268232	-0.012788905202055228	0.0
not	0	133	197	attn	8	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6109320658903856	0.00301068562727691	0.003245034601686919	0.003245034601686919
not	0	134	116	attn	8	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.8015783569392037	-0.043342187124140175	-0.04509045598702683	0.0
not	0	122	73	attn	9	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.6884989312716894	0.046687534877231984	0.03742042132125263	0.03742042132125263
not	0	124	1	attn	9	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.812598737080892	-0.014800453186035067	-0.006426947487828062	0.0
not	0	133	197	attn	9	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6060257875002348	0.007916964017427697	0.008533213147232467	0.008533213147232467
not	0	134	116	attn	9	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.6452773809432983	0.11295878887176514	0.11751514254188031	0.11751514254188031
not	0	122	73	attn	10	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.717688867024013	0.017497599124908447	0.01402446141322755	0.01402446141322755
not	0	124	1	attn	10	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.8360235850016275	-0.038225301106770804	-0.01659895138558562	0.0
not	0	133	197	attn	10	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6231977664507353	-0.009255014933072792	-0.009975416704039708	0.0
not	0	134	116	attn	10	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.758463961236617	-0.00022779142155360255	-0.0002369797130533881	0.0
not	0	122	73	attn	11	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.7219707114355904	0.013215754713330918	0.01059252990657136	0.01059252990657136
not	0	124	1	attn	11	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.811406453450521	-0.01360816955566424	-0.0059092103491963565	0.0
not	0	133	197	attn	11	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.5964021591039805	0.017540592413682	0.01890593584424413	0.01890593584424413
not	0	134	116	attn	11	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.7036938807543587	0.054542289060704796	0.056742329990856294	0.056742329990856294
not	0	122	73	attn	12	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.6371619956833976	0.09802447046552376	0.07856737337403108	0.07856737337403108
not	0	124	1	attn	12	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.79589958190918	0.001898701985676876	0.0008244921830159992	0.0008244921830159992
not	0	133	197	attn	12	utterance_final_lexical	0	prompt_without	49	48	-0.6861604635532086	-1.6139427515176625	-1.6237295040717492	-0.009786752554086675	-0.010548544287861674	0.0
not	0	134	116	attn	12	utterance_final_lexical	0	prompt_without	44	43	-0.7970086511443643	-1.7582361698150635	-1.747072812388925	0.011163357426138498	0.011613647351229113	0.011613647351229113
not	0	122	73	attn	13	utterance_final_lexical	0	prompt_without	28	27	-0.4875379034451076	-1.7351864661489214	-1.7007890258516585	0.03439744029726288	0.027569815191161876	0.027569815191161876
not	0	124	1	attn	13	utterance_final_lexical	0	prompt_without	24	23	-0.49492383003234863	-2.7977982838948567	-2.7723464330037433	0.02545185089111346	0.01105220948906885	0.01105220948906885
